dataset,planning_seed,control,method,dPdet,dRMST_rel,dL,H_common,exposure_multiplicity_control,exposure_multiplicity_method,revisit_fraction_control,revisit_fraction_method,replans_control,replans_method,planner_wall_time_control,planner_wall_time_method,initial_positions_hash,planning_seed_common,w
25,51,online_static_3step,dynamic_3step,0.02946963897258334,0.010887014290552622,0.02955630729202678,8740.0,19.24609116934596,11.53340438286818,0.948041397538803,0.9132953318202032,4268.0,4027.0,1676.1535966023803,1707.4598293125164,4b9d454e0d099d9dd6dfcd1275d97827edca2e7e5a046a1b0bae4018bd09b18d,51,0.5
30,42,online_static_3step,dynamic_3step,0.12186282508761331,0.04524025557082113,0.12210176201214473,8507.0,41.88018085908063,11.989222151315323,0.9761223571749887,0.9165917532114215,4802.0,4120.0,1821.078354581492,1715.7848735789303,5e988184f791cad29207e8f104d071ccae8829107b6b838f95cce54c7c04d684,42,0.5
30,43,online_static_3step,dynamic_3step,0.16368886542546357,0.08071622491801046,0.1639941670357615,8498.0,76.87194841087057,12.48421675168182,0.9869913535343852,0.9198988595047195,4352.0,4112.0,1654.962857567938,1745.13004633761,2eb42da720f59580582ddd282ff51f701610ae2096317f290f49864d77876a49,43,0.5
30,44,online_static_3step,dynamic_3step,0.11854205582086799,0.059681362844364955,0.11879395114395071,8483.0,32.94374259771023,12.432755440796754,0.9696452217888107,0.9195673071217497,3379.0,4120.0,1299.5003912465181,1702.6503996665124,22b2e015cd312b912e0b6c1cdda0cdf9db757f97f92ad3d4762461ee8cf92498,44,0.5
30,45,online_static_3step,dynamic_3step,0.21855037548809458,0.11112105240493171,0.2189951097658378,8482.0,185.02727272727273,12.672709493004362,0.9945953913427996,0.9210902766648266,3681.0,4171.0,1411.2443321598694,1708.4326789916959,f6150b42ec826a4058505b813d170dc23d3d33c34d435fa12903e890ac4a5d9b,45,0.5
30,46,online_static_3step,dynamic_3step,0.19468407323472542,0.09821973920383104,0.19511141319594918,8496.0,71.56014203284509,11.843434343434344,0.9860257404248721,0.9155650319829425,4782.0,4042.0,1849.65956752887,1480.766942948103,f38435657d671b9c9ebfdb5cccb25840575a73e2041670cd6983310a65a3fcbf,46,0.5
30,47,online_static_3step,dynamic_3step,0.13427238487281923,0.06253374392913981,0.13451543528342025,8501.0,45.52295353982301,13.484802552852015,0.9780330597590684,0.9258424440342657,4536.0,4058.0,1741.1711041321978,1482.0091289703269,f37a78c45eea9b5fca1cf6577c3355577948612c6865c06f445652e9fb7a071d,47,0.5
30,48,online_static_3step,dynamic_3step,0.19984700059831398,0.10907770597971851,0.20022616656411432,8500.0,101.30720606826802,12.264392014519057,0.9901290338682707,0.918463141196387,2547.0,4045.0,976.8430842855014,1632.1762732563075,9eca73b0f7dd59c64dcfcbd09867e92dcaa5c375e437278a8ade507292b08f77,48,0.5
30,49,online_static_3step,dynamic_3step,0.1703245528917367,0.08839472105401168,0.17063288684006878,8486.0,69.26862582781457,12.340825889588519,0.9855634497140774,0.9189681461397441,2744.0,4172.0,1057.4198045558296,1640.8814770223107,da30d6b573da945a3a6089d72f8d2363a22a77cbec12abdad2839810c0e54864,49,0.5
30,50,online_static_3step,dynamic_3step,0.18838571145994554,0.09089710162649145,0.18880481399132762,8500.0,71.45744680851064,12.021985058697972,0.9860056572874796,0.916819061484651,5485.0,4128.0,2158.4883003600407,1242.696444769157,ae7d02ae14c4e0b1c8ff3ee3bd30cb8444c8da01794411da1a23022162abcbe3,50,0.5
30,51,online_static_3step,dynamic_3step,0.15930632492577437,0.07582112348788596,0.15958994926246484,8501.0,72.42770299609205,13.808321072421121,0.9861931283385591,0.9275798994855888,4625.0,4229.0,1788.6913454837631,1338.4837495123502,cd757de61f8e58f45a514a9223575275ab1433ea3f9a574d8616433d4ae94948,51,0.5
