dataset,planning_seed,w,L_static3,revisit_static3,newcov_static3,replans_static3,wall_static3,L_dyn3,revisit_dyn3,newcov_dyn3,replans_dyn3,wall_dyn3,Pdet_static3,RMST_static3,Pdet_dyn3,RMST_dyn3,horizon,T_static,T_dynamic,T_common,revisit_weight,implementation_version,git_commit,experiment_id,config_hash,source_hash,belief_model,planning_mode,simulation_num_victims,evaluation_num_victims,victim_model,simulation_victim_model,victim_sampling_model,detection_probability,decay_tau,victim_seed,sensor_seed,budget,size
10,45,1.0,0.003115962652859729,0.9995703628481037,0.00022577136104945565,4978,147.11833288613707,0.28431407762589184,0.9260964297764536,0.03789147141353397,4200,141.04306480498053,0.0031170108117914075,8933.232240148609,0.284202056121714,7164.522803730381,8961,8960,8742,8960,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,46,0.0,0.26490592507942257,0.9334126108082889,0.03431431478391921,4326,112.79531832272187,0.26490592507942257,0.9334126108082889,0.03431431478391921,4326,118.8726038512541,0.26472816486186457,7234.47702136173,0.26472816486186457,7234.47702136173,8788,8787,8787,8787,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,46,0.5,0.14299873930168,0.9839494191029156,0.008291966351270916,4051,122.69512542453595,0.26938232217854297,0.936052222780646,0.032830674411308505,4139,134.923155592056,0.14293529816712947,7684.491043820089,0.26929278380356575,7129.846280964748,8810,8809,8754,8809,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,46,1.0,0.003450034218511798,0.9994754903328404,0.0002756169862162186,4970,146.5760743507417,0.2843821671945278,0.9271594646446191,0.03740474354425852,4228,140.6775188863976,0.0034509202144371726,8930.252570462442,0.28425601146214563,7233.945550619285,8961,8960,8756,8960,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,47,0.0,0.26615783124476206,0.9269223127359428,0.037744866633631725,4329,113.5012960304739,0.26615783124476206,0.9269223127359428,0.037744866633631725,4329,120.02182152238674,0.2659474683559642,7229.1397774693105,0.2659474683559642,7229.1397774693105,8808,8807,8807,8807,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,47,0.5,0.1214171906708496,0.988830232763181,0.005943357777236969,3485,105.92514824261889,0.2956272645666049,0.9308579989935496,0.035451967875960624,4069,132.70303109206725,0.12134072340780724,8064.848392617824,0.2955028669868479,7337.795285580804,9074,9073,8743,9073,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,47,1.0,0.0031401158588713423,0.9995089724131774,0.0002580244126279493,4971,146.90753127716016,0.28734046733627855,0.9284174410293067,0.03670397269632579,4091,135.0367289853748,0.003140244973812614,8933.016232381753,0.28722020429293504,7229.195294773848,8961,8960,8743,8960,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,48,0.0,0.26270266709106554,0.9274145920407051,0.03747804593420964,4284,112.96409947716165,0.26270266709106554,0.9274145920407051,0.03747804593420964,4284,117.90834789269138,0.2625036968005684,7213.7129300410625,0.2625036968005684,7213.7129300410625,8805,8804,8804,8804,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,48,0.5,0.14256958849907575,0.9842444844513525,0.008262645395290468,4869,151.43545810808428,0.26771085694036584,0.9335878428888547,0.0341237285700463,4266,142.73879243130796,0.14249745884673357,7810.489348510417,0.26760742447880603,7307.244102042825,8943,8942,8761,8942,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,48,1.0,0.003119826231837646,0.9995402223353421,0.0002462960302357698,4496,133.17695318395272,0.2826878454739272,0.9296316437219153,0.03604425118676569,4247,141.65177699003834,0.003120735396674763,9106.658931736201,0.28255342853785403,7357.939412553866,9135,9134,8734,9134,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,49,0.0,0.2520551804352782,0.939305946992342,0.03125613907515841,4201,110.98444933001883,0.2520551804352782,0.939305946992342,0.03125613907515841,4201,116.04125483892858,0.25193817156268994,7269.761263914944,0.25193817156268994,7269.761263914944,8782,8781,8781,8781,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,49,0.5,0.1328589943208701,0.985574295415022,0.007661565797691268,4450,136.05307345394976,0.2752449100885253,0.9260387258676248,0.038023415715445985,4236,136.85350210324395,0.13278507036035875,7971.124664399914,0.2751072026371461,7299.273201711035,9057,9056,8766,9056,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,49,1.0,0.0031198262318373887,0.9995621141130622,0.0002345676478435903,4496,133.99755380745046,0.2945236996069159,0.9193801905611093,0.041357208410423014,4233,136.21025563939475,0.0031207415464017192,9106.66779317186,0.29431978536262593,7313.229954386034,9135,9134,8747,9134,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,50,0.0,0.22753750209939264,0.9370766629982187,0.03252280437351379,4290,112.31268938595895,0.22753750209939264,0.9370766629982187,0.03252280437351379,4291,116.82736725488212,0.227399870966417,7321.237386919639,0.22739984885726883,7321.237503974554,8814,8813,8813,8813,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,50,0.5,0.140980298164099,0.984442905182719,0.008165886240554986,4818,149.53516833018512,0.29743384552396934,0.9312406320438449,0.035240856992901394,4138,129.1396579494467,0.14088505313024674,7819.094856748731,0.2973271562448613,7166.416845097077,8951,8950,8739,8950,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,50,1.0,0.0031159626528595662,0.9995033398996634,0.0002609565082259942,4404,131.69420721498318,0.29534079544985364,0.9332758551778872,0.034264469158752454,4226,132.74168703192845,0.003113724890387669,8932.249686104562,0.2952098090224571,7271.534157368829,8960,8959,8756,8959,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,51,0.0,0.23643663184100688,0.922814331803517,0.03984424708183185,4325,115.15383095224388,0.23643663184100688,0.922814331803517,0.03984424708183185,4325,115.03586821863428,0.23625711147746223,7266.498583000588,0.23625711147746223,7266.498583000588,8803,8802,8802,8802,0.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,51,0.5,0.11642898669662738,0.9891787549322962,0.0055885742098735385,4564,139.42788924241904,0.3095201798468323,0.9283925260305235,0.03680073185106127,4222,126.12506482168101,0.11637620420299638,7858.671129184629,0.30938512862459366,7019.977877431286,8807,8806,8763,8806,0.5,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
10,51,1.0,0.0031362522798935193,0.9995393932501209,0.00023749974344163517,3910,118.37281284690835,0.28109621497814774,0.9321945576984745,0.03471894397644941,4123,116.06727659958415,0.0031372734188646915,8765.561907615273,0.2809947889636843,7132.089509864357,8793,8792,8731,8792,1.0,revision_B@ff544e3dab27,ff544e3dab270c9412bea847c1119b0311242e63,b3-operational_20260825_130210_101492_c372f280,c372f2809deaf53f8be3bdb53f4495cea2a819857d704837db6d22d4ce9a26a4,cef0d7e99cf98289cf781ea358600304c52099759ac7cef6c0a3cc8b44b6bdc2,evidence,,0,1,random_walk,random_walk,matched_prior_stationary_exact,0.8,10000.0,,,200000.0,xlarge
