dataset,planning_seed,method,P_detect_Tref,P_detect_k0_Tref,retention_Tref,RMST_Tref,RMST_k0_Tref,NRMST_Tref,degradation_RMST_Tref,retention_budget
20,48,dynamic_evidence_3step,0.1326876918584981,0.1425549067174377,0.9307830569557476,7345.691509793043,7331.560106540397,0.9180966766395504,0.0017662046310018902,0.9856717465740024
20,49,dynamic_evidence_3step,0.1426540060810027,0.152024743589568,0.9383604452320989,7290.597532979398,7269.351766609447,0.9112107902736406,0.0026553888726348614,0.9858714119240832
20,50,dynamic_evidence_3step,0.1395322394625711,0.1545628730560208,0.9027539195133757,7298.8592623762,7268.185931042173,0.9122433773748531,0.003833687205852574,0.9504905571109928
20,51,dynamic_evidence_3step,0.142052252175825,0.1525762982334135,0.9310243715476132,7284.820580901071,7261.10095105772,0.9104887615174442,0.0029645831575241793,0.990006131150422
25,42,dynamic_evidence_3step,0.0874838986030434,0.0957882777885308,0.91330484922361,7598.560271633449,7582.7971311221245,0.94970132128902,0.001970146295628585,0.9837881528946988
25,43,dynamic_evidence_3step,0.0870488599178771,0.0817567097940819,1.0647304684486985,7627.4628760196865,7639.691417943508,0.9533136952905495,-0.0015283766933910095,1.1591425445710328
25,44,dynamic_evidence_3step,0.0677013250114246,0.0769641283492175,0.8796477847996433,7672.264142242771,7659.457401136056,0.9589131536361419,0.00160064255801962,0.9581264239969618
25,45,dynamic_evidence_3step,0.0824652111396741,0.0909114936197307,0.9070933482251855,7606.375930690569,7589.261094291511,0.9506781565667503,0.0021390871639867296,0.958072091431183
25,46,dynamic_evidence_3step,0.0814827562590471,0.0900941433283663,0.9044179038593746,7635.505066884791,7618.279323851351,0.9543188435051607,0.0021529487605848464,0.9819033850854556
25,47,dynamic_evidence_3step,0.0805015768344288,0.0891585699494328,0.9029034099592007,7628.518806173568,7611.289006140059,0.9534456700629381,0.0021534558222107963,0.9787865946851956
25,48,dynamic_evidence_3step,0.0742358087013017,0.0851333004212356,0.8719949577190874,7652.66830745984,7635.08560012668,0.9564639804349256,0.0021975637211798793,0.9146283927149952
25,49,dynamic_evidence_3step,0.0833981771445113,0.0918238288901765,0.9082411194621117,7613.917020420595,7597.399170641254,0.9516206749682034,0.0020644731632721404,0.9810248517108228
25,50,dynamic_evidence_3step,0.0857714403256008,0.0863920790896759,0.9928160223643782,7611.072599638999,7609.35042274411,0.9512651668090237,0.0002152452062103917,1.0762348165249616
25,51,dynamic_evidence_3step,0.0845909595503665,0.0778867239529272,1.0860767439838805,7630.443096392088,7642.886861796149,0.9536861762769764,-0.0015552762659744026,1.1840647658498966
30,42,dynamic_evidence_3step,0.1978232272689923,0.2104466737051286,0.940015937463455,7000.255804439412,6975.8811670743335,0.8749226102286479,0.003046448864526727,0.9880216627283392
30,43,dynamic_evidence_3step,0.2038635069406624,0.2156586086536041,0.9453066038653377,7041.000565656791,7017.163860709236,0.8800150688234959,0.002979215716479766,1.0246435757539163
30,44,dynamic_evidence_3step,0.2184413747199115,0.2329851526301137,0.9375763745199169,6930.983773658724,6903.566863062132,0.8662646886212628,0.003426685488887897,1.0092508138700254
30,45,dynamic_evidence_3step,0.2117697885824711,0.2295164451611843,0.9226780609718397,6952.226142435696,6913.950735808007,0.868919652847856,0.004783827849979805,0.9886632483077956
30,46,dynamic_evidence_3step,0.2254662871559904,0.2417548150807822,0.9326237704123949,6918.408697615591,6874.694717553607,0.8646930005768768,0.005463564562177769,1.011338423978884
30,47,dynamic_evidence_3step,0.211023863871975,0.2264106056256341,0.9320405432813479,6962.3435742453885,6932.312510680834,0.8701841737589537,0.0037534137688482244,0.9530193199222078
30,48,dynamic_evidence_3step,0.2266544749616489,0.2319375650661029,0.9772219299493451,6914.769586928961,6899.323481755108,0.8642381685950458,0.0019305218315026408,1.0427559683734635
30,49,dynamic_evidence_3step,0.2126525982123313,0.2322130327633159,0.9157651303278844,6935.068773936645,6901.085701984689,0.8667752498358511,0.004247353074860134,0.9700974942124196
30,50,dynamic_evidence_3step,0.2188013936341418,0.2324309013395106,0.9413610340672377,6985.4669128799505,6956.914110183706,0.8730742298312649,0.0035686542552486847,1.0074028811800175
30,51,dynamic_evidence_3step,0.1978123782543526,0.2049153994972666,0.9653368108968856,7064.993191415723,7048.69814231577,0.8830137722054398,0.0020366265591742093,1.0569955243638356
1,42,online_static_3step,0.2237002853933602,0.223669163944806,1.0001391405413484,6746.884184374549,6746.917974801671,0.8432551161572989,-4.223275480910779e-06,1.0389829292265853
1,43,online_static_3step,0.215098240903469,0.2150967771234185,1.0000068052160989,6828.2139230905605,6828.249563347885,0.8534200628784603,-4.454475356118371e-06,1.0415316631187603
1,44,online_static_3step,0.2473140652035133,0.2470586817876128,1.0010336953716932,6689.09775980958,6689.31036696751,0.8360327158867116,-2.657257316966707e-05,1.0595864198652976
1,45,online_static_3step,0.2350857742158763,0.2350848417794322,1.0000039663826772,6819.271422890573,6819.341364334041,0.8523023900625638,-8.741587734975857e-06,1.071231884042784
1,46,online_static_3step,0.1685334194305676,0.1685334194305676,1.0,7083.204594574799,7083.204594574799,0.8852899130827145,0.0,1.061415385318252
1,47,online_static_3step,0.2169338050253162,0.2461485912516418,0.881312397207836,6751.198349459495,6690.613392909683,0.8437943193925128,0.00757217304709561,0.9201078830960362
1,48,online_static_3step,0.2136092790642383,0.2293802614402327,0.9312452506725226,6719.368420304191,6690.572845048919,0.8398160755285828,0.0035989970322800307,0.8992603162829219
1,49,online_static_3step,0.2333358906130119,0.2333358608144196,1.0000001277068695,6793.043718807173,6793.077845733499,0.8490243368087955,-4.265332624207002e-06,1.037150842886284
1,50,online_static_3step,0.2009217061144885,0.2303021035653747,0.8724267082408732,6866.267830603536,6807.569964318028,0.8581762067995921,0.0073363162461577425,0.905686228692058
1,51,online_static_3step,0.2134584772245218,0.2145479183945111,0.9949221545557667,6699.229379748507,6688.486486491024,0.8372990100923019,0.0013426938204578237,0.9949221545557668
2,42,online_static_3step,0.1114862588231083,0.1114862588231072,1.0000000000000098,7263.958318442442,7263.958318442445,0.9078813046422249,-3.4101788592910697e-16,1.0000000000000095
2,43,online_static_3step,0.1071393346423556,0.1237611611716371,0.8656943230661058,7264.253884048493,7228.539482341871,0.907918245725346,0.004463742245547067,0.8634269366775446
2,44,online_static_3step,0.0994592589093724,0.0994592589093724,1.0,7298.611693158876,7298.611693158876,0.9122124350904731,0.0,1.0
2,45,online_static_3step,0.1168997086274759,0.1168997086189606,1.0000000000728428,7257.696821171604,7257.696821204871,0.9070987153070371,-4.157917410504958e-12,1.0000000000728426
2,46,online_static_3step,0.1117531662268273,0.1117300401730835,1.000206981521782,7311.198146802929,7311.2106605241615,0.9137855451572214,-1.5640196516195572e-06,1.066373452240315
2,47,online_static_3step,0.1138460137023465,0.1138460137023454,1.0000000000000095,7237.087614413452,7237.087614413455,0.9045228864408764,-4.546905145721426e-16,1.0000000000000098
2,48,online_static_3step,0.1015926423061937,0.114087524283335,0.890479856972701,7300.122219029473,7267.530623906389,0.9124012272252809,0.004073440210359156,0.8904798569727009
2,49,online_static_3step,0.0835805677196243,0.0835805677196234,1.0000000000000109,7414.807775834627,7414.807775834631,0.9267351300880674,-4.546905145721426e-16,1.0000000000000109
2,50,online_static_3step,0.0766188337885124,0.0766188337885124,1.0,7440.841781367842,7440.841781367842,0.9299889740492241,0.0,1.0
2,51,online_static_3step,0.1353522535503476,0.1480956322143048,0.9139516913941349,7098.3721528442975,7066.51140388431,0.8871856209029243,0.003982095858016145,0.9139516913941348
3,42,online_static_3step,0.1005246436705869,0.1005246436705869,1.0,7292.788178290878,7292.788178290878,0.9114845867130206,0.0,1.0
3,43,online_static_3step,0.0808370479642443,0.0808370479642443,1.0,7420.462620398263,7420.462620398263,0.9274418973126188,0.0,1.0
3,44,online_static_3step,0.0646222026870582,0.0646222026870518,1.0000000000000993,7533.366128328837,7533.366128328863,0.9415530719071162,-3.2965062306480337e-15,1.0000000000000997
3,45,online_static_3step,0.0728869542817512,0.0728869542817512,1.0,7474.34085963829,7474.34085963829,0.9341758354753518,0.0,1.0
3,46,online_static_3step,0.1011792281164612,0.1011793055377778,0.999999234810753,7357.374737365347,7357.384999446797,0.9195568975584736,-1.2825998563294186e-06,0.9999992348107536
3,47,online_static_3step,0.0990877705179622,0.1090044590569227,0.9090249277437178,7315.029514210563,7290.321155687408,0.9142644062255422,0.0030881587955450276,0.9090249277437176
3,48,online_static_3step,0.0956543510011735,0.095654351007184,0.9999999999371644,7354.246552044328,7354.249587976296,0.9191659232651329,-3.794440654971703e-07,0.999999999937165
3,49,online_static_3step,0.1123339505809024,0.1123339505809024,1.0,7230.226381307651,7230.226381307651,0.9036653394960193,0.0,1.0
3,50,online_static_3step,0.1055312127007821,0.1055312127007821,1.0,7251.486437119146,7251.486437119146,0.9063225143256025,0.0,1.0
3,51,online_static_3step,0.1101965175650881,0.110201394395184,0.99995574620337,7320.479379973568,7320.397585566453,0.9149455543024082,1.0223023011500098e-05,1.0328166626325537
4,42,online_static_3step,0.2078628419533646,0.2078628419533646,1.0,6867.969531717314,6867.969531717314,0.8583888928530575,0.0,1.0503848848534931
4,43,online_static_3step,0.2232111953516434,0.2290431762278131,0.9745376353392471,6824.8028575996705,6822.9460065944695,0.8529937329833359,0.0002320773659793715,1.0065466795612088
4,44,online_static_3step,0.1919099616727679,0.1918720659392104,1.0001975052145917,7003.929931789611,7004.093956646197,0.8753818187463581,-2.0500544505118898e-05,1.0544466747042636
4,45,online_static_3step,0.1744185044761088,0.1744270008044097,0.9999512900625378,7025.669310346459,7025.673743545129,0.8780989014306285,-5.540805736889643e-07,1.0375714876048951
4,46,online_static_3step,0.1910385566681333,0.211086346903961,0.9050256422081674,6890.383337284828,6848.704873285862,0.8611902683770564,0.005209156855263783,0.9395122417304254
4,47,online_static_3step,0.2361698556797818,0.2417202215710396,0.9770380572416173,6752.441884468704,6732.188034918308,0.8439497418408579,0.0025314147669536183,1.0199387452846418
4,48,online_static_3step,0.2085212257195277,0.2276868380653735,0.9158246804747538,6889.81155462811,6852.752833760134,0.861118804477954,0.0046317611383546245,0.9498966399148504
4,49,online_static_3step,0.2579684622313622,0.2587160397727053,0.9971104321865785,6707.459399160802,6702.90001190351,0.8383276339408576,0.0005698521756395134,1.05712485113574
4,50,online_static_3step,0.224789348063752,0.2249075760155595,0.9994743265037932,6855.52269604305,6855.149161743149,0.8568332328512749,4.6685951743621e-05,1.0419003158110334
4,51,online_static_3step,0.1937176158169251,0.2142114566681293,0.9043289225984088,6911.433915218098,6869.637073065151,0.8638212617445442,0.0052239522750840706,0.9243445133168868
5,42,online_static_3step,0.1775168436659862,0.1970118486971455,0.9010465352206922,6917.922945404951,6879.551918772916,0.8646322891394764,0.004795778856647288,0.888242169906818
5,43,online_static_3step,0.1901871145553926,0.1901871145629562,0.9999999999602308,6996.85682972262,6996.879961693918,0.8744977914913911,-2.8911350203120145e-06,1.0336646790478603
5,44,online_static_3step,0.1629384073576232,0.1629384073632923,0.999999999965207,6987.428012931016,6987.441273639219,0.8733193366992896,-1.6573813526214432e-06,0.9999999999652074
5,45,online_static_3step,0.2088718967650009,0.2140083964769527,0.9759986066130589,6805.3623051598315,6788.331747404725,0.8505639676490229,0.0021285536501820025,0.9863576507908506
5,46,online_static_3step,0.1317778239482874,0.1317809783737669,0.9999760631198947,7170.002928561375,7169.991298721363,0.8961383487765747,1.453548307919608e-06,0.9999760631198952
5,47,online_static_3step,0.1545084708797414,0.1545084708797414,1.0,7084.2464120207405,7084.2464120207405,0.8854201239870941,0.0,1.0
5,48,online_static_3step,0.1855163158966021,0.20451348947366,0.9071104129808288,6897.106097720731,6860.629796645204,0.8620305084015412,0.004558967763470424,0.8904702095619207
5,49,online_static_3step,0.1842477885454921,0.1981726441381796,0.9297337144930148,6985.43928647553,6960.2695859341675,0.8730707769623209,0.0031458193402527867,0.946295318721334
5,50,online_static_3step,0.1107220973582269,0.1107220973582267,1.0000000000000018,7258.533314846216,7258.533314846217,0.9072032639477835,-1.1367262864303564e-16,1.0000000000000022
5,51,online_static_3step,0.1216813079657543,0.1216813079657543,1.0,7179.551105949293,7179.551105949293,0.8973317217784393,0.0,1.0
6,42,online_static_3step,0.247021550879091,0.2599915819715858,0.9501136498568932,6796.898834331036,6768.713249770204,0.8495061660206269,0.003522757725388271,1.004699564840848
6,43,online_static_3step,0.248375874581532,0.2625516860203837,0.9460075398725448,6792.4918571731005,6761.060338014991,0.8489553627262968,0.003928448838658798,1.0037301278214936
6,44,online_static_3step,0.2498543746280537,0.2630312707523587,0.9499036898289143,6780.101805610099,6749.5005363787,0.847406799851281,0.0038246805688537523,1.0102172851899027
6,45,online_static_3step,0.2491944040671522,0.2647148402338392,0.9413692252652824,6781.431636750493,6749.307069314494,0.8475730079678157,0.0040150690458692385,0.9998187249019862
6,46,online_static_3step,0.2462812836586569,0.263047500104057,0.9362616392903652,6798.468489364414,6764.252875048556,0.8497023483770046,0.004276417237327602,0.9914204175671512
6,47,online_static_3step,0.2283448749444118,0.2284010006419138,0.9997542668493384,6890.026202497059,6889.658552250615,0.8611456321081189,4.5950536988388955e-05,1.06186688842865
6,48,online_static_3step,0.2465557979021772,0.2606157844711343,0.946050901723052,6798.783550337251,6766.959474444002,0.8497417260763968,0.003977512297618903,1.012833557826447
6,49,online_static_3step,0.2380771824961334,0.2516759857222695,0.9459670211001271,6806.76754307936,6782.868796981086,0.8507396004348656,0.0029869698910478036,0.99186891955977
6,50,online_static_3step,0.1781064108903106,0.1990762015492013,0.8946645028601871,7095.47616832975,7053.205951825448,0.8868236680827084,0.005283116673453565,0.9457741021595368
6,51,online_static_3step,0.248448176919565,0.2641866131174354,0.9404268217372755,6785.010743263003,6752.141118378624,0.8480203403653297,0.004108189586849011,1.0013158761803147
7,42,online_static_3step,0.0943029414790335,0.0943029414790335,1.0,7465.619322959912,7465.619322959912,0.933085779647533,0.0,1.0
7,43,online_static_3step,0.0938327495423959,0.097949384656888,0.9579718123915482,7366.884962481003,7352.214506635648,0.9207455271192354,0.0018335777834464202,0.9579718123915476
7,44,online_static_3step,0.0920855215062732,0.092085550196545,0.999999688438938,7386.626354344723,7386.62824701787,0.9232128926815052,-2.365545740866751e-07,0.9999996884389388
7,45,online_static_3step,0.0685346683310776,0.0685346970213493,0.9999995813759607,7541.597560980148,7541.599453050809,0.9425818723884699,-2.3647927267688416e-07,0.99999958137596
7,46,online_static_3step,0.0972396352492107,0.0972396622257537,0.9999997225767513,7405.206683050222,7405.208491689236,0.9255351434883416,-2.2605162037222306e-07,0.9999997225767512
7,47,online_static_3step,0.0967022640764136,0.0967076433000393,0.9999443764376615,7384.415291164238,7384.403295249225,0.9229365443274887,1.4993019638106082e-06,0.999944376437662
7,48,online_static_3step,0.0247242046282002,0.0247242046282002,1.0,7812.703426674811,7812.703426674811,0.9764658701005888,0.0,1.0
7,49,online_static_3step,0.0987219586174096,0.0987291899731713,0.9999267556457855,7355.987310662377,7355.960538968696,0.9193834908964351,3.346043454748094e-06,0.999926755645785
7,50,online_static_3step,0.0703155051202574,0.0703155051202574,1.0,7506.747728717332,7506.747728717332,0.9382261878161895,0.0,1.0
7,51,online_static_3step,0.0967845573319441,0.0967857869251868,0.9999872957251084,7384.349019973387,7384.35328831921,0.9229282614639903,-5.334765433346386e-07,0.9999872957251092
8,42,online_static_3step,0.0625758994442039,0.0625758994442039,1.0,7589.589025817887,7589.589025817887,0.9485800557202708,0.0,1.0
8,43,online_static_3step,0.0601185472469413,0.0601185472469413,1.0,7576.935467083676,7576.935467083676,0.9469985585656387,0.0,1.0
8,44,online_static_3step,0.0905287664134302,0.0905287664134302,1.0,7360.149054429243,7360.149054429243,0.9199036438481744,0.0,1.0
8,45,online_static_3step,0.0721302016844192,0.0721302016844192,1.0,7476.945329249415,7476.945329249415,0.934501353486991,0.0,1.0
8,46,online_static_3step,0.0568032089975059,0.0568032089975059,1.0,7583.022265149742,7583.022265149742,0.9477593132295641,0.0,1.0
8,47,online_static_3step,0.1221969177709723,0.1233094439940462,0.9909777695281181,7228.984720564408,7224.779126781982,0.9035101513016384,0.000525633518613442,0.990977769528118
8,48,online_static_3step,0.1071672228078668,0.1071672228156447,0.9999999999274227,7341.152543614749,7341.16822654972,0.9175293767797462,-1.9601218561123625e-06,0.9999999999274232
8,49,online_static_3step,0.1048716385181747,0.1048716385181747,1.0,7331.893279498489,7331.893279498489,0.9163721134231333,0.0,1.0
8,50,online_static_3step,0.0806403836780739,0.0806403836834615,0.9999999999331897,7506.923167741067,7506.932089215056,0.9382481149532642,-1.1150448680384784e-06,0.99999999993319
8,51,online_static_3step,0.0712577293390083,0.0712577293390083,1.0,7484.785088676094,7484.785088676094,0.935481200934395,0.0,1.0
9,42,online_static_3step,0.111721231468201,0.111721231468201,1.0,7308.249955777648,7308.249955777648,0.9134170673387887,0.0,1.0
9,43,online_static_3step,0.0900228072252121,0.0900228304716948,0.9999997417712531,7424.718170554086,7424.718103103207,0.9279737745974361,8.430306113541797e-09,0.9999997417712534
9,44,online_static_3step,0.099018552970214,0.098992207380321,1.000266138018236,7410.640908993377,7410.740157308566,0.9262143368320681,-1.240448883757909e-05,1.0143367130189251
9,45,online_static_3step,0.1003945926275284,0.1003945926275284,1.0,7345.847323056646,7345.847323056646,0.9181161508632228,0.0,1.0
9,46,online_static_3step,0.1116352757753509,0.1159535545490204,0.9627585476748459,7306.2972934429245,7291.700502876564,0.9131730150534839,0.0018243707744482116,0.962758547674846
9,47,online_static_3step,0.1105607906611944,0.1214961079019296,0.9099945057535334,7305.779581874565,7278.839567333072,0.9131083091956712,0.003367080932570045,0.909994505753533
9,48,online_static_3step,0.1200854521455516,0.1200857776301518,0.9999972895657868,7299.83502884635,7299.847160191017,0.9123653329391763,-1.51622855481419e-06,0.9999972895657864
9,49,online_static_3step,0.1263908191611215,0.1263908191611215,1.0,7272.089704263717,7272.089704263717,0.9088976008328605,0.0,1.0
9,50,online_static_3step,0.1206354261294385,0.1297041064060631,0.9300817797685341,7220.270627377249,7198.027828694291,0.9024210257939319,0.002780002335077863,0.9300817797685336
9,51,online_static_3step,0.0625064120992788,0.0625064128364649,0.9999999882062327,7562.427108005543,7562.427363672245,0.9451852403456497,-3.19543433792997e-08,0.9999999882062334
10,42,online_static_3step,0.11071819686365,0.11071819686365,1.0,7176.63741464825,7176.63741464825,0.8969675558865454,0.0,1.0
10,43,online_static_3step,0.1241202130327009,0.1241202022761239,1.0000000866625804,7092.641548655081,7092.641586999594,0.8864693849087716,-4.792465077676e-09,1.0000000866625804
10,44,online_static_3step,0.1208473915003413,0.1208473807437642,1.0000000890096006,7113.29092764927,7113.290965703354,0.8890502346768242,-4.756165997171419e-09,1.0000000890096
10,45,online_static_3step,0.1193867260112081,0.1193867260112081,1.0,7144.896312087321,7144.896312087321,0.8930004139591703,0.0,1.0
10,46,online_static_3step,0.1195600240225304,0.1195600240225304,1.0,7146.513036086126,7146.513036086126,0.8932024792008656,0.0,1.0
10,47,online_static_3step,0.1121133654866952,0.1121133654866952,1.0,7193.751855823755,7193.751855823755,0.8991065936537627,0.0,1.0
10,48,online_static_3step,0.144066600031192,0.1440666000311919,1.0000000000000007,6993.504345828924,6993.504345828924,0.8740787833806929,0.0,1.0000000000000009
10,49,online_static_3step,0.139257431679997,0.139257431679997,1.0,7018.012195417401,7018.012195417401,0.8771418816919636,0.0,1.0
10,50,online_static_3step,0.1429522829314176,0.1428740882125744,1.000547298112775,6973.976911707305,6974.248865951238,0.871638159193514,-3.3990031737730064e-05,1.0005472981127752
10,51,online_static_3step,0.1213883085629098,0.1213883085629098,1.0,7116.4377546196665,7116.4377546196665,0.8894435388850976,0.0,1.0
11,42,online_static_3step,0.2436909216370039,0.2752811444796285,0.8852437826704751,6684.475647018862,6622.770233831727,0.8354550239993579,0.00771221262181421,0.9241084784719504
11,43,online_static_3step,0.2191951681499453,0.2191962183698042,0.9999952087683505,6829.929135877923,6829.928390977984,0.8536344376800303,9.310085471584944e-08,1.0704824961151365
11,44,online_static_3step,0.2345032757761102,0.2365580922140701,0.991313692046094,6690.279423569054,6683.011522710961,0.8361804053954573,0.0009083740605041277,1.0763676143383245
11,45,online_static_3step,0.2185179870229561,0.2059461083260661,1.061044507221207,6781.527756684959,6802.159332140762,0.8475850214579377,-0.0025786246038998505,1.0664145801223075
11,46,online_static_3step,0.2057718130622453,0.2365236154533264,0.8699842198330111,6759.684453015288,6698.363432600889,0.8448549497581913,0.007664169530608643,0.901410378848338
11,47,online_static_3step,0.2293209238822626,0.2403806507307401,0.9539907774820614,6692.857230872812,6662.8945104921,0.8365025910352221,0.0037448719385965866,0.9398691940531144
11,48,online_static_3step,0.1628180753175553,0.1660435890999043,0.9805742949798062,7098.829775736847,7088.069674593199,0.887242816615029,0.0013448445373888478,1.040173914590216
11,49,online_static_3step,0.2407900001569818,0.2407900001716929,0.9999999999389049,6686.4389339952495,6686.445023805413,0.8357004041988814,-7.611311290785712e-07,1.031850251374393
11,50,online_static_3step,0.1734151065352039,0.1734151065423714,0.9999999999586684,6971.837570715888,6971.855681763089,0.871370774992612,-2.263597950301691e-06,0.9999999999586686
11,51,online_static_3step,0.210292408041338,0.2102924893444299,0.999999613380905,6880.1647240261,6880.164453374247,0.8599131013655918,3.382725316689712e-08,1.0807362250137544
12,42,online_static_3step,0.2519992279489352,0.2370104822395361,1.0632408557113968,6566.4709593669795,6590.618393064127,0.820706281635668,-0.0030180519556490177,1.070445890979726
12,43,online_static_3step,0.2942702125264309,0.291624051253109,1.0090738787214268,6474.57604192824,6465.939681459877,0.8092208526344506,0.0010794101322788288,1.085484159845783
12,44,online_static_3step,0.2747982482357635,0.3005187932882784,0.9144128566101289,6466.2231496392915,6413.870076876742,0.808176871595962,0.006543316180796069,0.934188231500952
12,45,online_static_3step,0.2376929846632344,0.2670172768675122,0.8901782965196374,6637.886718052146,6581.981275897824,0.8296321357395507,0.006987306855933191,0.9248392836525584
12,46,online_static_3step,0.2269610569529218,0.2528957682777375,0.8974490103118947,6689.841574811104,6629.360678980298,0.8361256811412453,0.007559167082965357,0.9383411125216294
12,47,online_static_3step,0.2329828180887458,0.2329910838818027,0.9999645231357389,6611.252822061919,6611.184492168501,0.8263033148433844,8.54016915612984e-06,0.9999645231357388
12,48,online_static_3step,0.2918893674840722,0.2996484764584572,0.9741059622058157,6521.854890522525,6494.827750111604,0.8151299700690571,0.003377970305077075,1.0047863156395058
12,49,online_static_3step,0.2963101768464046,0.3081158660350135,0.9616842542367898,6449.337998665416,6414.6123402571475,0.8060664915217368,0.004340164780436049,1.000270948851565
12,50,online_static_3step,0.2811039078172794,0.2949980539486501,0.9529008888520016,6515.620752429262,6492.454403530095,0.8143508002036324,0.0028954316834354623,0.9848843425336368
12,51,online_static_3step,0.2656481090580163,0.2725377477863366,0.9747204239255634,6555.53464515524,6543.267491996645,0.8193394132177527,0.0015332024945125282,1.006333907787676
13,42,online_static_3step,0.3514694173491825,0.3762723494724598,0.9340825012572638,6282.042349234512,6229.114903679997,0.7851571490106877,0.0066151038063385365,0.9955107510120926
13,43,online_static_3step,0.315070236958885,0.3489906165113861,0.9028043221001777,6322.738190691801,6269.66901878881,0.7902434933998002,0.0066328173857006624,0.9123880603986496
13,44,online_static_3step,0.2959564240028046,0.3163906364210012,0.935414610718738,6446.384697849619,6395.005769198818,0.80569737505932,0.006421563385926979,0.9840319225616893
13,45,online_static_3step,0.2878872701053826,0.3144425189648052,0.9155481614037227,6407.5730971479725,6362.872273101991,0.8008465313270807,0.00558690464266739,0.9355111015613063
13,46,online_static_3step,0.2862698894175548,0.2886843064187099,0.9916364798935305,6616.42161547753,6613.818606371225,0.8269493332680328,0.000325335471354301,1.035933212284038
13,47,online_static_3step,0.3110610895880252,0.3319443422005812,0.937088089906539,6460.406432831279,6411.824736850019,0.8074498728698011,0.006071953003532065,1.0073749809633057
13,48,online_static_3step,0.3003693188478272,0.3093877726527522,0.9708506456877756,6468.52267695016,6438.6449689472,0.808464276584197,0.003734246719529994,1.0194463545912191
13,49,online_static_3step,0.319301412116018,0.3451247175684466,0.925176887838214,6376.67471793417,6320.144926102813,0.7969847166521897,0.007065340811318237,0.9904334228345878
13,50,online_static_3step,0.3126527039666912,0.34944466239616,0.8947130622136722,6318.070762033401,6256.810194893261,0.789660137736958,0.0076566138157904955,0.902867041987808
13,51,online_static_3step,0.3117887561708045,0.3360462853590575,0.9278149164412444,6454.888006117021,6406.599461768373,0.8067601557451595,0.006035313629377381,0.9824785867991354
14,42,online_static_3step,0.1982524212359503,0.1972781578912951,1.004938526165639,6934.710842246055,6935.823429243875,0.8667305139665111,-0.00013905599272835426,1.045255997394132
14,43,online_static_3step,0.220668619968002,0.220668619968002,1.0,6735.754334251793,6735.754334251793,0.8418640587741274,0.0,1.0402682066175923
14,44,online_static_3step,0.1459841836637865,0.1459841836637865,1.0,6975.218623261912,6975.218623261912,0.8717933537385217,0.0,1.0
14,45,online_static_3step,0.2546618420066194,0.2546618420066194,1.0,6565.554485888878,6565.554485888878,0.8205917367690136,0.0,1.0350265891779329
14,46,online_static_3step,0.2614552915425142,0.2580183263875549,1.013320624170691,6550.167405860888,6545.090224612383,0.8186685921585911,0.0006345683350211886,1.050497818999263
14,47,online_static_3step,0.1268698818488319,0.1268698818488319,1.0,7116.516031053412,7116.516031053412,0.8894533222163995,0.0,1.0
14,48,online_static_3step,0.1205091648409934,0.1205091648409934,1.0,7141.238124138515,7141.238124138515,0.8925431976176121,0.0,1.0
14,49,online_static_3step,0.2080261000242435,0.2080261000242435,1.0,6793.910314945739,6793.910314945739,0.849132647787244,0.0,1.051962669390898
14,50,online_static_3step,0.1225002053299761,0.1225002053299761,1.0,7147.2504360201865,7147.2504360201865,0.8932946426721893,0.0,1.0
14,51,online_static_3step,0.2418431063323713,0.2418521211715262,0.9999627258214183,6621.464144178698,6621.439890213455,0.8275795705760153,3.031366734493005e-06,1.0359883742935223
15,42,online_static_3step,0.0979867051713155,0.0979867051713155,1.0,7258.03551224869,7258.03551224869,0.9071410464002863,0.0,1.0
15,43,online_static_3step,0.0428843786213772,0.0428843786213772,1.0,7664.419974828598,7664.419974828598,0.9579327552591674,0.0,1.0
15,44,online_static_3step,0.087124069280409,0.087124069280409,1.0,7336.347493887061,7336.347493887061,0.9169288206333035,0.0,1.0
15,45,online_static_3step,0.0552639959502767,0.0552639959502767,1.0,7572.936299803655,7572.936299803655,0.946498725134815,0.0,1.0
15,46,online_static_3step,0.0849803181662974,0.0849803181662974,1.0,7364.6526347740755,7364.6526347740755,0.9204665210316305,0.0,1.0
15,47,online_static_3step,0.0913657756928096,0.0913657756928096,1.0,7306.479530425354,7306.479530425354,0.9131957918291906,0.0,1.0
15,48,online_static_3step,0.0530444834740419,0.0530444834740419,1.0,7590.892702136772,7590.892702136772,0.9487429948927348,0.0,1.0
15,49,online_static_3step,0.0501795773725856,0.0501215321278578,1.0011580899917372,7609.83656817857,7610.058233293977,0.9511106821870479,-2.770467634129761e-05,1.0011580899917356
15,50,online_static_3step,0.0729392352064291,0.0729392352064291,1.0,7445.216267953802,7445.216267953802,0.930535716529659,0.0,1.0
15,51,online_static_3step,0.0899001375019297,0.0899001375019297,1.0,7318.415029701801,7318.415029701801,0.914687542769879,0.0,1.0
20,42,online_static_3step,0.0990629556903728,0.0990635464164101,0.999994036897944,7455.463387601791,7455.474123186192,0.9318164463944245,-1.341780327598813e-06,1.0242737611386543
20,43,online_static_3step,0.0728654018379757,0.0861072939851134,0.8462163710611205,7529.9327403079005,7503.525590392528,0.941123952044482,0.003300481179274144,0.822053743168411
20,44,online_static_3step,0.1086794191895034,0.1070199328883336,1.0155063291144215,7426.6037089803085,7432.560319084609,0.9282094374428582,-0.000744483202637186,1.0213850006779015
