dataset,planning_seed,k,planning_mode,P_detect,RMST,L,NRMST,T,H,T_common,H_common,actual_distance_total,budget_total,budget_utilization,termination_reason,exposure_multiplicity,revisit_fraction,planner_wall_time,number_of_replans,active_fleet,failed_drone_ids,failure_seed,victim_seed,sensor_seed,distribution_seed,survivor_ids,survivor_positions,initial_positions,initial_positions_hash,pizza_assignment,pizza_assignment_hash,max_step_distance,retention_Pdet,retention_invalid_reason,degradation_NRMST,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,implementation_version,git_commit,source_hash,experiment_id,config_hash,belief_model,fix_profile,behavior_profile,w,p_d,tau,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt,condition_key,condition_key_hash
5,45,2,pizza_repartition,0.20285201716535273,7812.036122071687,0.20313219973799634,0.8760834498229996,8010,8011,8916,8917,120010.65025003871,120000.0,1.0000887520836559,budget_exhausted,10.88116591928251,0.908098083659592,0.0,0,3,"[2,3]",1173828954,none,none,none,"[0,1,4]","[[488878.9047803063,5514345.869962484],[488951.77942371543,5514288.348002141],[488875.27976757276,5514422.628201038]]","[[488883.97075627604,5514333.110834124],[488944.06180331705,5514303.110834124],[488883.97075627604,5514423.110834124]]",d6245e2f06ca986c03a09ff242d9ace4e79f3a7b2d07097bd1f7077fe994de92,"{""0"":2,""1"":0,""4"":1}",8fe16a94ebedbc3f070632f01aaa6fc61d11f430cccedfc137f3c1d399b26923,5.000000000914898,0.72258941598689,none,0.05179617421350502,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,45,3,dynamic_evidence_3step,0.1611535926644214,8089.414745476573,0.1613936120040689,0.9071901699536361,8540,8541,8916,8917,80003.01905973774,80000.0,1.0000377382467218,budget_exhausted,11.203950617283951,0.9107457686882934,209.82064307434484,1938,2,"[2,3,4]",1173828954,none,none,none,"[0,1]","[[488878.9047803063,5514345.869962484],[488951.77942371543,5514288.348002141]]","[[488883.97075627604,5514333.110834124],[488944.06180331705,5514303.110834124]]",cd0430e9a367b80f90ab49a6b360f5b3216d2880494f4b03d3fbb2a9292364b2,none,none,5.000000000114857,0.5731635165347218,none,0.08115488982445485,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,45,3,online_static_3step,0.11717945990319154,8213.627593971141,0.11733091627472475,0.9211200621252822,8509,8510,8916,8917,80004.33181169043,80000.0,1.0000541476461304,budget_exhausted,15.87479522583665,0.9370070614597614,181.68175401282497,1890,2,"[2,3,4]",1173828954,none,none,none,"[0,1]","[[488878.9047803063,5514345.869962484],[488951.77942371543,5514288.348002141]]","[[488883.97075627604,5514333.110834124],[488944.06180331705,5514303.110834124]]",cd0430e9a367b80f90ab49a6b360f5b3216d2880494f4b03d3fbb2a9292364b2,none,none,5.000000000114857,0.5411234449541065,none,0.07927452425807446,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,45,3,pizza_repartition,0.15513134783089122,8097.676710850366,0.15537048429258798,0.9081167108725319,8007,8008,8916,8917,80003.95318103413,80000.0,1.0000494147629266,budget_exhausted,10.776007005253941,0.9072012481513384,0.0,0,2,"[2,3,4]",1173828954,none,none,none,"[0,1]","[[488878.9047803063,5514345.869962484],[488951.77942371543,5514288.348002141]]","[[488883.97075627604,5514333.110834124],[488944.06180331705,5514303.110834124]]",cd0430e9a367b80f90ab49a6b360f5b3216d2880494f4b03d3fbb2a9292364b2,"{""0"":1,""1"":0}",d4cc8594cb909404258d65952cf35e63ada8bf0b03ff172b2fdde6d17deffdd5,5.0000000009128875,0.5526012094768014,none,0.08382943526303732,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,50,0,dynamic_evidence_3step,0.26580813366909434,7406.8109630772415,0.2661844204096249,0.829244398015813,8521,8522,8931,8932,200006.7242359709,200000.0,1.0000336211798546,budget_exhausted,13.16937174807797,0.9240662334445873,433.0314756690059,3961,5,[],759396235,none,none,none,"[0,1,2,3,4]","[[488965.33351979183,5514289.317774574],[488849.8339264691,5514348.860224111],[488950.7080924393,5514458.267307808],[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]","[[488974.1073268375,5514303.110834124],[488853.92523275554,5514363.110834124],[488944.06180331705,5514453.110834124],[489004.152850358,5514393.110834124],[488914.01627979655,5514393.110834124]]",a9870407c9be3f8cada061a5c5350e112c9f130eb89718ecbe80ebea8df39327,none,none,5.000000000114857,1.0,none,0.0,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,50,0,online_static_3step,0.11072209735822672,8086.451042205771,0.11084886302284992,0.9053348681376815,8824,8825,8931,8932,200005.56098007655,200000.0,1.0000278049003828,budget_exhausted,46.24265477439664,0.978374943980213,440.5948945414275,4597,5,[],759396235,none,none,none,"[0,1,2,3,4]","[[488965.33351979183,5514289.317774574],[488849.8339264691,5514348.860224111],[488950.7080924393,5514458.267307808],[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]","[[488974.1073268375,5514303.110834124],[488853.92523275554,5514363.110834124],[488944.06180331705,5514453.110834124],[489004.152850358,5514393.110834124],[488914.01627979655,5514393.110834124]]",a9870407c9be3f8cada061a5c5350e112c9f130eb89718ecbe80ebea8df39327,none,none,5.000000000114857,1.0,none,0.0,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,50,0,pizza_repartition,0.280800181138421,7360.489453746829,0.2811733139659994,0.8240583804015706,8012,8013,8931,8932,200013.93790403218,200000.0,1.0000696895201608,budget_exhausted,10.98212242562929,0.9089429200255251,0.0,0,5,[],759396235,none,none,none,"[0,1,2,3,4]","[[488965.33351979183,5514289.317774574],[488849.8339264691,5514348.860224111],[488950.7080924393,5514458.267307808],[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]","[[488974.1073268375,5514303.110834124],[488853.92523275554,5514363.110834124],[488944.06180331705,5514453.110834124],[489004.152850358,5514393.110834124],[488914.01627979655,5514393.110834124]]",a9870407c9be3f8cada061a5c5350e112c9f130eb89718ecbe80ebea8df39327,"{""0"":4,""1"":3,""2"":1,""3"":0,""4"":2}",411a3c6603f6ee07acaa9879b3f9db4904e22b2421d12f43dd8b99994a2262a3,5.000000000887461,1.0,none,0.0,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,50,1,dynamic_evidence_3step,0.24295722171352616,7593.879677591886,0.24334617814536916,0.8501880516784468,8507,8508,8931,8932,160003.00475579104,160000.0,1.0000187797236941,budget_exhausted,11.287119633180492,0.9114034375023081,357.6692580052186,3308,4,[1],759396235,none,none,none,"[0,2,3,4]","[[488965.33351979183,5514289.317774574],[488950.7080924393,5514458.267307808],[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]","[[488974.1073268375,5514303.110834124],[488944.06180331705,5514453.110834124],[489004.152850358,5514393.110834124],[488914.01627979655,5514393.110834124]]",3913eea08519f79c713cdb281701a6d1fa0b18acdf2bf7c1a9c9ce73313e6c98,none,none,5.000000000114857,0.9140323072881759,none,0.020943653662633843,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,50,1,online_static_3step,0.15505959906416542,7936.204781774668,0.155286255984857,0.8885137462801912,8931,8932,8931,8932,160013.02283984638,160000.0,1.00008139274904,budget_exhausted,23.80617696160267,0.9579940953302618,333.19898860901594,3404,4,[1],759396235,none,none,none,"[0,2,3,4]","[[488965.33351979183,5514289.317774574],[488950.7080924393,5514458.267307808],[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]","[[488974.1073268375,5514303.110834124],[488944.06180331705,5514453.110834124],[489004.152850358,5514393.110834124],[488914.01627979655,5514393.110834124]]",3913eea08519f79c713cdb281701a6d1fa0b18acdf2bf7c1a9c9ce73313e6c98,none,none,5.000000000114857,1.4004395036204071,none,-0.016821121857490295,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,50,1,pizza_repartition,0.2450913641027705,7576.8780103286,0.24544327478295652,0.8482845958719883,8011,8012,8931,8932,160013.7824231582,160000.0,1.0000861401447387,budget_exhausted,10.924613745338306,0.9084635829411621,0.0,0,4,[1],759396235,none,none,none,"[0,2,3,4]","[[488965.33351979183,5514289.317774574],[488950.7080924393,5514458.267307808],[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]","[[488974.1073268375,5514303.110834124],[488944.06180331705,5514453.110834124],[489004.152850358,5514393.110834124],[488914.01627979655,5514393.110834124]]",3913eea08519f79c713cdb281701a6d1fa0b18acdf2bf7c1a9c9ce73313e6c98,"{""0"":3,""2"":1,""3"":0,""4"":2}",fb17b5bc8f7b5a50680221aaa0201732a028f926ca7979d3ce8476fcbfdfc04a,5.000000000889608,0.8728319301971968,none,0.0242262154704177,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,50,2,dynamic_evidence_3step,0.19865044184569952,7848.340057652549,0.1989186306588483,0.8786766746140338,8546,8547,8931,8932,120007.10721307593,120000.0,1.0000592267756327,budget_exhausted,12.283619757240716,0.9185907721206903,296.1613705472555,2724,3,"[1,2]",759396235,none,none,none,"[0,3,4]","[[488965.33351979183,5514289.317774574],[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]","[[488974.1073268375,5514303.110834124],[489004.152850358,5514393.110834124],[488914.01627979655,5514393.110834124]]",5e03da9d83308652e6a9247a51d0ebb3f3b5adb9c90a6bd2e37a3618557b9fe4,none,none,5.000000000114857,0.7473452339611258,none,0.0494322765982208,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,50,2,online_static_3step,0.11046548729675326,8126.017232677691,0.11061913500983354,0.9097645804610044,8791,8792,8931,8932,120014.31494234539,120000.0,1.0001192911862116,budget_exhausted,27.411351210622232,0.9635187630001805,290.12704255245626,3007,3,"[1,2]",759396235,none,none,none,"[0,3,4]","[[488965.33351979183,5514289.317774574],[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]","[[488974.1073268375,5514303.110834124],[489004.152850358,5514393.110834124],[488914.01627979655,5514393.110834124]]",5e03da9d83308652e6a9247a51d0ebb3f3b5adb9c90a6bd2e37a3618557b9fe4,none,none,5.000000000114857,0.9976823952255598,none,0.0044297123233228985,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,50,2,pizza_repartition,0.2029652399562687,7822.9414201755235,0.2032370518880728,0.8758331191419081,8010,8011,8931,8932,120011.25199035238,120000.0,1.00009376658627,budget_exhausted,10.879820733577073,0.9080867208672087,0.0,0,3,"[1,2]",759396235,none,none,none,"[0,3,4]","[[488965.33351979183,5514289.317774574],[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]","[[488974.1073268375,5514303.110834124],[489004.152850358,5514393.110834124],[488914.01627979655,5514393.110834124]]",5e03da9d83308652e6a9247a51d0ebb3f3b5adb9c90a6bd2e37a3618557b9fe4,"{""0"":2,""3"":0,""4"":1}",8d7327ee93eb6089c4b6b7510fe3d489f9315de49202748ba3e02059e75612ee,5.000000000908379,0.7228102173346412,none,0.051774738740337445,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,50,3,dynamic_evidence_3step,0.15597864254519725,8120.20750230992,0.15622649291498497,0.9091141404287864,8563,8564,8931,8932,80009.78629042298,80000.0,1.0001223286302874,budget_exhausted,11.20363994097393,0.9107432936734425,209.32975619356148,1920,2,"[1,2,0]",759396235,none,none,none,"[3,4]","[[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]","[[489004.152850358,5514393.110834124],[488914.01627979655,5514393.110834124]]",f995d0f42bca614ec2bbaa34cba9b449f22c34a3d6bbee77f9c41e08548c00bd,none,none,5.000000000114857,0.5868091408345529,none,0.0798697424129734,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,50,3,online_static_3step,0.11640051679267725,8247.216261910706,0.11657513129865935,0.9233336612080951,8386,8387,8931,8932,80002.66761741626,80000.0,1.0000333452177033,budget_exhausted,16.14149560117302,0.9380478720988327,200.5519240067806,2135,2,"[1,2,0]",759396235,none,none,none,"[3,4]","[[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]","[[489004.152850358,5514393.110834124],[488914.01627979655,5514393.110834124]]",f995d0f42bca614ec2bbaa34cba9b449f22c34a3d6bbee77f9c41e08548c00bd,none,none,5.000000000114857,1.051285331202486,none,0.017998793070413632,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,50,3,pizza_repartition,0.1551040778940742,8109.956413599167,0.1552957451482621,0.9079664592027729,8008,8009,8931,8932,80001.25578088926,80000.0,1.0000156972611158,budget_exhausted,10.775188365165587,0.9071941978079162,0.0,0,2,"[1,2,0]",759396235,none,none,none,"[3,4]","[[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]","[[489004.152850358,5514393.110834124],[488914.01627979655,5514393.110834124]]",f995d0f42bca614ec2bbaa34cba9b449f22c34a3d6bbee77f9c41e08548c00bd,"{""3"":0,""4"":1}",921d59e8dd5f96e96021133243a306ba062e1c2064f4a40c18c2a3c22e352f44,5.000000000889653,0.5523645934459542,none,0.08390807880120221,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,51,0,dynamic_evidence_3step,0.2863496347243115,7292.820330290079,0.2867624869849142,0.8273193794997253,8543,8544,8814,8815,200001.0777548477,200000.0,1.0000053887742386,budget_exhausted,11.521809807640206,0.9132080795729771,440.61807259521447,4039,5,[],1954673922,none,none,none,"[0,1,2,3,4]","[[488995.8969309371,5514358.502082188],[488942.60743159533,5514425.270881333],[488954.5602390684,5514332.758179361],[488973.4235487942,5514297.708910218],[488882.2327589109,5514411.2092443295]]","[[489004.152850358,5514363.110834124],[488944.06180331705,5514423.110834124],[488944.06180331705,5514333.110834124],[488974.1073268375,5514303.110834124],[488883.97075627604,5514423.110834124]]",8fe1cd6d82d7fc5aa985197edfb9e7d842fe31316527dd42dfcdb207a45ad25c,none,none,5.000000000114857,1.0,none,0.0,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,51,0,online_static_3step,0.12168130796575438,7894.502521265139,0.12188191516899374,0.8955760092189607,8751,8752,8814,8815,200014.08803171868,200000.0,1.0000704401585934,budget_exhausted,43.26293532338308,0.9768855258542868,445.88375938427635,4593,5,[],1954673922,none,none,none,"[0,1,2,3,4]","[[488995.8969309371,5514358.502082188],[488942.60743159533,5514425.270881333],[488954.5602390684,5514332.758179361],[488973.4235487942,5514297.708910218],[488882.2327589109,5514411.2092443295]]","[[489004.152850358,5514363.110834124],[488944.06180331705,5514423.110834124],[488944.06180331705,5514333.110834124],[488974.1073268375,5514303.110834124],[488883.97075627604,5514423.110834124]]",8fe1cd6d82d7fc5aa985197edfb9e7d842fe31316527dd42dfcdb207a45ad25c,none,none,5.000000000114857,1.0,none,0.0,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
5,51,0,pizza_repartition,0.28084584321523165,7275.691089285619,0.2812391213995986,0.8253761870999,8011,8012,8814,8815,200004.9368925778,200000.0,1.000024684462889,budget_exhausted,10.984128118967613,0.9089595469782277,0.0,0,5,[],1954673922,none,none,none,"[0,1,2,3,4]","[[488995.8969309371,5514358.502082188],[488942.60743159533,5514425.270881333],[488954.5602390684,5514332.758179361],[488973.4235487942,5514297.708910218],[488882.2327589109,5514411.2092443295]]","[[489004.152850358,5514363.110834124],[488944.06180331705,5514423.110834124],[488944.06180331705,5514333.110834124],[488974.1073268375,5514303.110834124],[488883.97075627604,5514423.110834124]]",8fe1cd6d82d7fc5aa985197edfb9e7d842fe31316527dd42dfcdb207a45ad25c,"{""0"":0,""1"":1,""2"":3,""3"":4,""4"":2}",f8cc2a8a06891f8b07bbab0a52eabda85d693ea964fb2ca8872c2ac6968d3383,5.000000000888166,1.0,none,0.0,none,stationary,matched_prior_exact,1,0,revision_C_base@2ce3a901fecb,2ce3a901fecb5ddde502d0a5eeffb8f48d73c5fd,fab97b80b871eeeac68aa1d75a33173cb368895f3e96803690e3cbc0acb1147d,c4-attrition_20260827_075624_501873_327229d1,327229d1bf70f8e05e383a7a64e8207b7bcbbc0877cfd63b067cd569f1a2c3bf,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c4-attrition"",""tau"":10000.0,""w"":0.5}",d4ab4fc6428a0b1f4ceb9e0c3f60e249d31253158385f9207158cfb8c2c16199
