dataset,planning_seed,k,planning_mode,P_detect,RMST,NRMST,retention_Pdet,retention_invalid_reason,degradation_NRMST,T,H,T_common,H_common,budget_total,actual_distance_total,budget_utilization,termination_reason,active_fleet,failed_drone_ids,pizza_assignment_hash
5,46,1,dynamic_evidence_3step,0.25156463483200764,7394.444073817821,0.8497407577359022,0.966449655870822,none,0.012243474753546701,8530,8531,8701,8702,160000.0,160011.12095300306,1.0000695059562692,budget_exhausted,4,[4],none
5,46,1,online_static_3step,0.1356259898268753,7784.937378634227,0.8946147297901892,1.0291772871969647,none,0.0007267922032676566,8668,8669,8701,8702,160000.0,160003.89809438243,1.0000243630898902,budget_exhausted,4,[4],none
5,46,1,pizza_repartition,0.24506874688785385,7403.371947461207,0.8507667142566315,0.872679484698575,none,0.023975693154676292,8011,8012,8701,8702,160000.0,160014.04179869196,1.0000877612418249,budget_exhausted,4,[4],b34454483f29bda8398424a2dbb0063f54fc76ca4b40c7707f1c2d8a02dfb3b1
5,46,2,dynamic_evidence_3step,0.21143325866657725,7629.276649987906,0.8767268041815567,0.8122747468634295,none,0.0392295211992012,8533,8534,8701,8702,120000.0,120001.42847940038,1.000011903995003,budget_exhausted,3,"[4,1]",none
5,46,2,online_static_3step,0.11036777250462546,7962.4226969627625,0.9150106523744843,0.8375091296681093,none,0.02112271478756278,8622,8623,8701,8702,120000.0,120004.20280365356,1.0000350233637796,budget_exhausted,3,"[4,1]",none
5,46,2,pizza_repartition,0.2029981552694623,7639.39124405898,0.8778891339989635,0.7228678800744125,none,0.051098112897008274,8010,8011,8701,8702,120000.0,120012.91090883664,1.0001075909069719,budget_exhausted,3,"[4,1]",02b990f496345e4b471c924f489de76deeec2d87ba261b3da6caa212b9aeaead
5,46,3,dynamic_evidence_3step,0.1559271299588802,7915.579422521633,0.909627605438018,0.5990338077143388,none,0.07213032245566253,8558,8559,8701,8702,80000.0,80008.25045751488,1.0001031307189359,budget_exhausted,2,"[4,1,0]",none
5,46,3,online_static_3step,0.15837245091022564,7901.070034556497,0.9079602429966097,1.2017853628392259,none,0.01407230540968818,8522,8523,8701,8702,80000.0,80007.25754418848,1.000090719302356,budget_exhausted,2,"[4,1,0]",none
5,46,3,pizza_repartition,0.15507302023896335,7915.955212089814,0.9096707897138375,0.5522084929691924,none,0.08287976861188229,8008,8009,8701,8702,80000.0,80005.24969715756,1.0000656212144694,budget_exhausted,2,"[4,1,0]",280b690b0e0b54dfa8276b11f7f025c77d805bd35b4e30030a344745f5cc5dd3
5,44,0,dynamic_evidence_3step,0.25324325774305206,7394.3112138331135,0.8294235797905904,1.0,none,0.0,8503,8504,8914,8915,200000.0,200002.6271191266,1.000013135595633,budget_exhausted,5,[],none
5,44,0,online_static_3step,0.16293840736329232,7752.515569308963,0.8696035411451445,1.0,none,0.0,8832,8833,8914,8915,200000.0,200017.67106943423,1.000088355347171,budget_exhausted,5,[],none
5,44,0,pizza_repartition,0.28078384121496036,7348.474289714902,0.8242820291323502,1.0,none,0.0,8012,8013,8914,8915,200000.0,200024.29240198992,1.0001214620099497,budget_exhausted,5,[],1857f2c34acf13f50e15d645acc088f7c229096aed22930214d37ca87deb9235
5,44,1,dynamic_evidence_3step,0.23430675595942507,7627.620413213896,0.8555939891434544,0.9252240634068903,none,0.026170409352863966,8540,8541,8914,8915,160000.0,160012.96661076983,1.0000810413173113,budget_exhausted,4,[2],none
5,44,1,online_static_3step,0.15212172752246908,7938.419654723174,0.8904564952017021,0.933614916115474,none,0.020852954056557627,8884,8885,8914,8915,160000.0,160016.73702264903,1.0001046063915564,budget_exhausted,4,[2],none
5,44,1,pizza_repartition,0.24506341195474496,7564.307730119684,0.8484921738776987,0.8727831733277385,none,0.02421014474534855,8010,8011,8914,8915,160000.0,160002.08541241894,1.0000130338276183,budget_exhausted,4,[2],bbef5bc8de89176aa6ce6ff2b9d9fefd33af482ea97645de6ba7a9ca900e8589
5,44,2,dynamic_evidence_3step,0.20289807996287756,7834.127323239606,0.8787579723207635,0.8011983488569074,none,0.04933439253017302,8530,8531,8914,8915,120000.0,120006.89609890383,1.0000574674908653,budget_exhausted,3,"[2,1]",none
5,44,2,online_static_3step,0.1301839668942288,8022.747834689827,0.899915629241708,0.7989765519431323,none,0.030312088096563494,8914,8915,8914,8915,120000.0,120004.50558464031,1.0000375465386693,budget_exhausted,3,"[2,1]",none
5,44,2,pizza_repartition,0.2029329117074372,7809.793828161203,0.8760284720315427,0.7227371448062688,none,0.0517464428991925,8010,8011,8914,8915,120000.0,120005.64484873164,1.000047040406097,budget_exhausted,3,"[2,1]",8cb713b0d38412c055fdff516a72263e09b599e4406ae2602c751c39fd85c817
5,44,3,dynamic_evidence_3step,0.15540316410890825,8112.242088514181,0.9099542443650231,0.6136517334909062,none,0.0805306645744327,8516,8517,8914,8915,80000.0,80001.47545772576,1.000018443221572,budget_exhausted,2,"[2,1,3]",none
5,44,3,online_static_3step,0.0872070597088888,8289.497121040928,0.9298370298419436,0.5352148773275373,none,0.06023348869679912,8711,8712,8914,8915,80000.0,80001.48460737838,1.0000185575922298,budget_exhausted,2,"[2,1,3]",none
5,44,3,pizza_repartition,0.1550872787210683,8096.022779623086,0.9081349163906994,0.5523369081710716,none,0.08385288725834927,8008,8009,8914,8915,80000.0,80008.72909531038,1.0001091136913798,budget_exhausted,2,"[2,1,3]",360beb47f36dbe81ab96ef65959893c3863487e8654df1ed466e9c69f3457f55
5,45,0,dynamic_evidence_3step,0.28116512655714165,7365.756592911909,0.8260352801291813,1.0,none,0.0,8541,8542,8916,8917,200000.0,200006.06550075082,1.000030327503754,budget_exhausted,5,[],none
5,45,0,online_static_3step,0.21654848075032068,7506.736661161891,0.8418455378672077,1.0,none,0.0,8739,8740,8916,8917,200000.0,200007.62520904324,1.0000381260452162,budget_exhausted,5,[],none
5,45,0,pizza_repartition,0.2807292947798077,7350.169636609863,0.8242872756094946,1.0,none,0.0,8011,8012,8916,8917,200000.0,200011.08536248247,1.0000554268124124,budget_exhausted,5,[],1078b6655e6f2d472700d86864c096290a9f422288cc52c829b2a32149ac21ea
5,45,1,dynamic_evidence_3step,0.2566028078816239,7571.658014432569,0.8491261651264516,0.9126409488392724,none,0.0230908849972703,8530,8531,8916,8917,160000.0,160002.51977093512,1.0000157485683445,budget_exhausted,4,[2],none
5,45,1,online_static_3step,0.11205953386972947,8052.070436512006,0.9030021797142543,0.5174801203012528,none,0.06115664184704661,8916,8917,8916,8917,160000.0,160012.47734098716,1.0000779833811697,budget_exhausted,4,[2],none
5,45,1,pizza_repartition,0.24506272621268915,7565.923159359896,0.848483027852405,0.8729503146613399,none,0.024195752242910484,8010,8011,8916,8917,160000.0,160009.64452223247,1.000060278263953,budget_exhausted,4,[2],825353b1580c6c7014efe9bd525e7c1ac34f3ebc6f9d2b38196b587cd3c5d3e6
5,45,2,dynamic_evidence_3step,0.1940775567011224,7819.4088782489025,0.8769102700738929,0.6902618367988809,none,0.050874989944711624,8540,8541,8916,8917,120000.0,120001.74294635862,1.0000145245529886,budget_exhausted,3,"[2,3]",none
5,45,2,online_static_3step,0.13268903545182992,8021.506825950854,0.8995746132052096,0.6127451690821129,none,0.05772907533800187,8548,8549,8916,8917,120000.0,120006.85769133213,1.0000571474277677,budget_exhausted,3,"[2,3]",none
5,45,2,pizza_repartition,0.20285201716535273,7812.036122071687,0.8760834498229996,0.72258941598689,none,0.05179617421350502,8010,8011,8916,8917,120000.0,120010.65025003871,1.0000887520836559,budget_exhausted,3,"[2,3]",8fe16a94ebedbc3f070632f01aaa6fc61d11f430cccedfc137f3c1d399b26923
5,45,3,dynamic_evidence_3step,0.1611535926644214,8089.414745476573,0.9071901699536361,0.5731635165347218,none,0.08115488982445485,8540,8541,8916,8917,80000.0,80003.01905973774,1.0000377382467218,budget_exhausted,2,"[2,3,4]",none
5,45,3,online_static_3step,0.11717945990319154,8213.627593971141,0.9211200621252822,0.5411234449541065,none,0.07927452425807446,8509,8510,8916,8917,80000.0,80004.33181169043,1.0000541476461304,budget_exhausted,2,"[2,3,4]",none
5,45,3,pizza_repartition,0.15513134783089122,8097.676710850366,0.9081167108725319,0.5526012094768014,none,0.08382943526303732,8007,8008,8916,8917,80000.0,80003.95318103413,1.0000494147629266,budget_exhausted,2,"[2,3,4]",d4cc8594cb909404258d65952cf35e63ada8bf0b03ff172b2fdde6d17deffdd5
5,50,0,dynamic_evidence_3step,0.26580813366909434,7406.8109630772415,0.829244398015813,1.0,none,0.0,8521,8522,8931,8932,200000.0,200006.7242359709,1.0000336211798546,budget_exhausted,5,[],none
5,50,0,online_static_3step,0.11072209735822672,8086.451042205771,0.9053348681376815,1.0,none,0.0,8824,8825,8931,8932,200000.0,200005.56098007655,1.0000278049003828,budget_exhausted,5,[],none
5,50,0,pizza_repartition,0.280800181138421,7360.489453746829,0.8240583804015706,1.0,none,0.0,8012,8013,8931,8932,200000.0,200013.93790403218,1.0000696895201608,budget_exhausted,5,[],411a3c6603f6ee07acaa9879b3f9db4904e22b2421d12f43dd8b99994a2262a3
5,50,1,dynamic_evidence_3step,0.24295722171352616,7593.879677591886,0.8501880516784468,0.9140323072881759,none,0.020943653662633843,8507,8508,8931,8932,160000.0,160003.00475579104,1.0000187797236941,budget_exhausted,4,[1],none
5,50,1,online_static_3step,0.15505959906416542,7936.204781774668,0.8885137462801912,1.4004395036204071,none,-0.016821121857490295,8931,8932,8931,8932,160000.0,160013.02283984638,1.00008139274904,budget_exhausted,4,[1],none
5,50,1,pizza_repartition,0.2450913641027705,7576.8780103286,0.8482845958719883,0.8728319301971968,none,0.0242262154704177,8011,8012,8931,8932,160000.0,160013.7824231582,1.0000861401447387,budget_exhausted,4,[1],fb17b5bc8f7b5a50680221aaa0201732a028f926ca7979d3ce8476fcbfdfc04a
5,50,2,dynamic_evidence_3step,0.19865044184569952,7848.340057652549,0.8786766746140338,0.7473452339611258,none,0.0494322765982208,8546,8547,8931,8932,120000.0,120007.10721307593,1.0000592267756327,budget_exhausted,3,"[1,2]",none
5,50,2,online_static_3step,0.11046548729675326,8126.017232677691,0.9097645804610044,0.9976823952255598,none,0.0044297123233228985,8791,8792,8931,8932,120000.0,120014.31494234539,1.0001192911862116,budget_exhausted,3,"[1,2]",none
5,50,2,pizza_repartition,0.2029652399562687,7822.9414201755235,0.8758331191419081,0.7228102173346412,none,0.051774738740337445,8010,8011,8931,8932,120000.0,120011.25199035238,1.00009376658627,budget_exhausted,3,"[1,2]",8d7327ee93eb6089c4b6b7510fe3d489f9315de49202748ba3e02059e75612ee
5,50,3,dynamic_evidence_3step,0.15597864254519725,8120.20750230992,0.9091141404287864,0.5868091408345529,none,0.0798697424129734,8563,8564,8931,8932,80000.0,80009.78629042298,1.0001223286302874,budget_exhausted,2,"[1,2,0]",none
5,50,3,online_static_3step,0.11640051679267725,8247.216261910706,0.9233336612080951,1.051285331202486,none,0.017998793070413632,8386,8387,8931,8932,80000.0,80002.66761741626,1.0000333452177033,budget_exhausted,2,"[1,2,0]",none
5,50,3,pizza_repartition,0.1551040778940742,8109.956413599167,0.9079664592027729,0.5523645934459542,none,0.08390807880120221,8008,8009,8931,8932,80000.0,80001.25578088926,1.0000156972611158,budget_exhausted,2,"[1,2,0]",921d59e8dd5f96e96021133243a306ba062e1c2064f4a40c18c2a3c22e352f44
5,51,0,dynamic_evidence_3step,0.2863496347243115,7292.820330290079,0.8273193794997253,1.0,none,0.0,8543,8544,8814,8815,200000.0,200001.0777548477,1.0000053887742386,budget_exhausted,5,[],none
5,51,0,online_static_3step,0.12168130796575438,7894.502521265139,0.8955760092189607,1.0,none,0.0,8751,8752,8814,8815,200000.0,200014.08803171868,1.0000704401585934,budget_exhausted,5,[],none
5,51,0,pizza_repartition,0.28084584321523165,7275.691089285619,0.8253761870999,1.0,none,0.0,8011,8012,8814,8815,200000.0,200004.9368925778,1.000024684462889,budget_exhausted,5,[],f8cc2a8a06891f8b07bbab0a52eabda85d693ea964fb2ca8872c2ac6968d3383
5,51,1,dynamic_evidence_3step,0.24073130799464582,7484.315648588387,0.8490431819158692,0.8406901172631647,none,0.02172380241614391,8537,8538,8814,8815,160000.0,160009.95780908543,1.000062236306784,budget_exhausted,4,[1],none
5,51,1,online_static_3step,0.18128478857959168,7684.642167688134,0.871768822199448,1.489832675291524,none,-0.023807187019512788,8642,8643,8814,8815,160000.0,160010.77112261148,1.0000673195163217,budget_exhausted,4,[1],none
5,51,1,pizza_repartition,0.24510413875685189,7488.439750580731,0.8495110323971334,0.8727355048264381,none,0.02413484529723342,8010,8011,8814,8815,160000.0,160000.67182826402,1.0000041989266502,budget_exhausted,4,[1],fa21d650124c8fc41637c0a364dcc35604c566aca42b67ee008c9e5099378db6
5,51,2,dynamic_evidence_3step,0.20986662329085454,7719.621494998143,0.8757369818489101,0.7329034084255339,none,0.048417602349184796,8524,8525,8814,8815,120000.0,120005.43514856296,1.0000452929046912,budget_exhausted,3,"[1,0]",none
5,51,2,online_static_3step,0.08880165009421112,8156.040435043768,0.9252456534366158,0.7297887537435346,none,0.029669644217655056,8814,8815,8814,8815,120000.0,120009.72830403369,1.0000810692002808,budget_exhausted,3,"[1,0]",none
5,51,2,pizza_repartition,0.2029318077869192,7730.10212929287,0.8769259363917039,0.7225736562937073,none,0.05154974929180389,8010,8011,8814,8815,120000.0,120010.2024955329,1.0000850207961074,budget_exhausted,3,"[1,0]",cadcad7560eefd70dde3b983fde80032242357c8561891db27f1dadf00c66c58
5,51,3,dynamic_evidence_3step,0.1509458246255716,8042.608410861106,0.9123775848963251,0.5271381776718435,none,0.0850582053965998,8558,8559,8814,8815,80000.0,80006.30115965237,1.0000787644956546,budget_exhausted,2,"[1,0,4]",none
5,51,3,online_static_3step,0.09241265569075377,8228.845327701374,0.9335048585027084,0.7594646806127536,none,0.03792884928374762,8603,8604,8814,8815,80000.0,80006.98346476088,1.000087293309511,budget_exhausted,2,"[1,0,4]",none
5,51,3,pizza_repartition,0.1551426440959674,8011.114962112849,0.9088048737507486,0.5524121073676381,none,0.08342868665084857,8007,8008,8814,8815,80000.0,80001.5329511445,1.0000191618893062,budget_exhausted,2,"[1,0,4]",4c34bff36c621ebcb698f54044828a5094c8086f2eccc023640dd2ad5530aefd
10,42,0,dynamic_evidence_3step,0.25859990658051946,7422.0927597605005,0.8178614611306336,1.0,none,0.0,8738,8739,9074,9075,200000.0,200015.09411903756,1.0000754705951878,budget_exhausted,5,[],none
10,42,0,online_static_3step,0.11071819686365005,8131.726071216777,0.8960579692800856,1.0,none,0.0,9074,9075,9074,9075,200000.0,200015.08663610852,1.0000754331805426,budget_exhausted,5,[],none
10,42,0,pizza_repartition,0.20813568564820448,7791.678838634882,0.8585871998495738,1.0,none,0.0,8011,8012,9074,9075,200000.0,200007.78103610539,1.000038905180527,budget_exhausted,5,[],204aabaa1616ca707a2c1d4296b87bcc4248e4499b1038aee72c8fc46a37a48c
10,42,1,dynamic_evidence_3step,0.24881684196654555,7502.257635280432,0.8266950562292487,0.9621691100227533,none,0.008833595098615032,8741,8742,9074,9075,160000.0,160005.7206462678,1.0000357540391736,budget_exhausted,4,[3],none
10,42,1,online_static_3step,0.1214911406722256,8057.915639212382,0.8879245883429623,1.0973005713039428,none,-0.008133380937123347,8681,8682,9074,9075,160000.0,160010.93415851975,1.0000683384907485,budget_exhausted,4,[3],none
10,42,1,pizza_repartition,0.1874483334237249,7932.210225881663,0.8740727521632686,0.9006064137437451,none,0.015485552313694861,8010,8011,9074,9075,160000.0,160001.64543414421,1.0000102839634013,budget_exhausted,4,[3],35a881cb2a4c73aa5fa284a47b2dc8df89f7758047788214c79c408cd8468aa6
10,42,2,dynamic_evidence_3step,0.2382293666740681,7755.466567409794,0.8545968669322087,0.9212275821139609,none,0.03673540580157508,8741,8742,9074,9075,120000.0,120009.7603522575,1.0000813362688123,budget_exhausted,3,"[3,1]",none
10,42,2,online_static_3step,0.10844378459064288,8187.350973165529,0.9021874350595623,0.9794576470947399,none,0.006129465779476706,8698,8699,9074,9075,120000.0,120004.30185770214,1.0000358488141845,budget_exhausted,3,"[3,1]",none
10,42,2,pizza_repartition,0.16178078302825544,8099.659568047313,0.8925244703082439,0.7772851758909852,none,0.03393727045867012,8010,8011,9074,9075,120000.0,120010.50630114602,1.00008755250955,budget_exhausted,3,"[3,1]",3a5a111d6a9272bac9feefa88a4e9cf7e3c2d49a4979a035de5d739ffabdf549
10,42,3,dynamic_evidence_3step,0.18735391478753688,7970.037788006488,0.878241078568208,0.7244933583500777,none,0.06037961743757436,8729,8730,9074,9075,80000.0,80004.60430597496,1.000057553824687,budget_exhausted,2,"[3,1,0]",none
10,42,3,online_static_3step,0.1057306476927671,8235.872007071579,0.907534105462433,0.9549527601409087,none,0.01147613618234733,8853,8854,9074,9075,80000.0,80002.45604491039,1.0000307005613798,budget_exhausted,2,"[3,1,0]",none
10,42,3,pizza_repartition,0.13866056778572494,8315.899797934806,0.9163525948137528,0.6662027578494737,none,0.057765394964178984,8008,8009,9074,9075,80000.0,80008.19906081024,1.000102488260128,budget_exhausted,2,"[3,1,0]",666aa16649c90e48e640c78dd66fabcbd5ca468c4c0fde73182f11e86310ebf9
10,43,0,dynamic_evidence_3step,0.31399698243007007,7100.837638033784,0.7968620399544141,1.0,none,0.0,8762,8763,8910,8911,200000.0,200014.93262637002,1.00007466313185,budget_exhausted,5,[],none
10,43,0,online_static_3step,0.1241202022761239,7889.692202928348,0.8853879702534337,1.0,none,0.0,8910,8911,8910,8911,200000.0,200008.11389959714,1.0000405694979857,budget_exhausted,5,[],none
10,43,0,pizza_repartition,0.20804055772849395,7661.251527182976,0.8597521633018714,1.0,none,0.0,8012,8013,8910,8911,200000.0,200017.86005415436,1.0000893002707718,budget_exhausted,5,[],565f711767708b1482a1995dd1898e0f175b73d0c2a3c41c452faf2f4115b121
10,43,1,dynamic_evidence_3step,0.23154785670536268,7438.451155408922,0.834749316059805,0.7374206430691749,none,0.03788727610539089,8741,8742,8910,8911,160000.0,160017.946962918,1.0001121685182375,budget_exhausted,4,[2],none
10,43,1,online_static_3step,0.12033867638269462,7930.676099333371,0.8899872179703031,0.9695333569871509,none,0.00459924771686937,8838,8839,8910,8911,160000.0,160017.187177925,1.0001074198620312,budget_exhausted,4,[2],none
10,43,1,pizza_repartition,0.1875205953414169,7798.025564320715,0.8751010620941213,0.9013655673147306,none,0.015348898792249877,8010,8011,8910,8911,160000.0,160001.44363751914,1.0000090227344947,budget_exhausted,4,[2],377b0e88d46c18305081890e635f88421afabd25f26b81002abbc4bf64f17786
10,43,2,dynamic_evidence_3step,0.22500067901954118,7582.5396731846795,0.8509190520911996,0.7165695583385131,none,0.05405701213678549,8740,8741,8910,8911,120000.0,120004.60535541768,1.000038377961814,budget_exhausted,3,"[2,0]",none
10,43,2,online_static_3step,0.12281794412339492,7937.276039404252,0.8907278688591911,0.9895080887007265,none,0.005339898605757343,8739,8740,8910,8911,120000.0,120001.89562208313,1.0000157968506929,budget_exhausted,3,"[2,0]",none
10,43,2,pizza_repartition,0.1619263065082247,7961.443353982437,0.8934399454586957,0.7783400903950121,none,0.03368778215682422,8010,8011,8910,8911,120000.0,120011.55135065908,1.0000962612554922,budget_exhausted,3,"[2,0]",6cce4eaafa807341a8f58932731207d65cd719c8ee8556b895e2230bde219506
10,43,3,dynamic_evidence_3step,0.1853194323375737,7867.512445624012,0.8828989390218844,0.5901949467901207,none,0.08603689906747036,8748,8749,8910,8911,80000.0,80007.67714595461,1.0000959643244327,budget_exhausted,2,"[2,0,3]",none
10,43,3,online_static_3step,0.11514899835709416,8031.507882777106,0.9013026464793071,0.9277216459970637,none,0.015914676225873392,8844,8845,8910,8911,80000.0,80000.99712334784,1.000012464041848,budget_exhausted,2,"[2,0,3]",none
10,43,3,pizza_repartition,0.13863088722220793,8174.348338903887,0.91733232397081,0.666364716264268,none,0.05758016066893856,8008,8009,8910,8911,80000.0,80005.02467483426,1.0000628084354282,budget_exhausted,2,"[2,0,3]",9dc284199ee3c047db254e9e43b7576c0afbfedb703aef34f2d0bce9f110296c
10,45,0,dynamic_evidence_3step,0.2973458442553948,7375.483938771413,0.799423795661328,1.0,none,0.0,8763,8764,9225,9226,200000.0,200015.35209344456,1.0000767604672227,budget_exhausted,5,[],none
10,45,0,online_static_3step,0.11938672601120817,8223.647572723776,0.8913556874836089,1.0,none,0.0,9098,9099,9225,9226,200000.0,200012.4159302161,1.0000620796510806,budget_exhausted,5,[],none
10,45,0,pizza_repartition,0.20806337326349866,7910.966714367521,0.8574644173387731,1.0,none,0.0,8012,8013,9225,9226,200000.0,200008.9554085335,1.0000447770426675,budget_exhausted,5,[],1078b6655e6f2d472700d86864c096290a9f422288cc52c829b2a32149ac21ea
10,45,1,dynamic_evidence_3step,0.2624647625420665,7565.955362294207,0.8200688664962288,0.8826918808948667,none,0.020645070834900747,8734,8735,9225,9226,160000.0,160005.93200372992,1.000037075023312,budget_exhausted,4,[4],none
10,45,1,online_static_3step,0.11549278140445893,8255.968950377206,0.8948589800972475,0.9673837725780027,none,0.0035032926136385756,9225,9226,9225,9226,160000.0,160009.01146618347,1.0000563216636467,budget_exhausted,4,[4],none
10,45,1,pizza_repartition,0.18746227467596,8054.660871367621,0.8730393313860417,0.9009864241629462,none,0.015574914047268629,8011,8012,9225,9226,160000.0,160016.3439835089,1.0001021498969307,budget_exhausted,4,[4],233a965e46e5f5f81574f8cb5ccb163116b12a4b9df3ad76067626694bc7a9a2
10,45,2,dynamic_evidence_3step,0.2431393863925997,7792.931065530919,0.8446706119153392,0.8176989559126431,none,0.04524681625401117,8769,8770,9225,9226,120000.0,120006.68101650066,1.0000556751375056,budget_exhausted,3,"[4,3]",none
10,45,2,online_static_3step,0.12652284526402888,8194.914059292363,0.8882412810852334,1.0597731380300248,none,-0.0031144063983755688,8567,8568,9225,9226,120000.0,120004.7061256952,1.0000392177141266,budget_exhausted,3,"[4,3]",none
10,45,2,pizza_repartition,0.16172983488958304,8226.353471488923,0.8916489780499591,0.7773104528338237,none,0.03418456071118603,8010,8011,9225,9226,120000.0,120011.51910052894,1.0000959925044077,budget_exhausted,3,"[4,3]",f6aea97c040a5c453c6bcea020c2227a2c9844a39a20a0057ce323817c583ab2
10,45,3,dynamic_evidence_3step,0.18725877841514382,8126.213675161749,0.8807948921701441,0.6297675990194921,none,0.08137109650881602,8726,8727,9225,9226,80000.0,80004.1393154049,1.0000517414425611,budget_exhausted,2,"[4,3,1]",none
10,45,3,online_static_3step,0.10517236155394832,8413.057012125917,0.9118856505664337,0.880938485104907,none,0.02052996308282473,8899,8900,9225,9226,80000.0,80009.84169972016,1.000123021246502,budget_exhausted,2,"[4,3,1]",none
10,45,3,pizza_repartition,0.13862963480475693,8445.821233353883,0.9154369427003992,0.6662856255300232,none,0.057972525361626115,8008,8009,9225,9226,80000.0,80008.58986122166,1.0001073732652708,budget_exhausted,2,"[4,3,1]",7f56b65c731fa8115c5e8dae88796506d35c94d4257153f02b0b122cf9d20f9c
10,44,0,dynamic_evidence_3step,0.3156237013092057,7058.253292018409,0.7896021134375668,1.0,none,0.0,8788,8789,8938,8939,200000.0,200015.61006783936,1.0000780503391968,budget_exhausted,5,[],none
10,44,0,online_static_3step,0.12084738074376429,7937.936122565778,0.8880116481223602,1.0,none,0.0,8938,8939,8938,8939,200000.0,200014.39290220122,1.000071964511006,budget_exhausted,5,[],none
10,44,0,pizza_repartition,0.20816802219802566,7683.1868463070305,0.8595130155841851,1.0,none,0.0,8013,8014,8938,8939,200000.0,200013.55771163572,1.0000677885581786,budget_exhausted,5,[],1fab15a6b9da3b8b758550f8d4e3533cff416828c946835dd23bd72df7c832b8
10,44,1,dynamic_evidence_3step,0.27302236895589865,7292.181623498668,0.8157715206956783,0.865024926275825,none,0.026169407258111455,8745,8746,8938,8939,160000.0,160002.07009445634,1.0000129380903522,budget_exhausted,4,[4],none
10,44,1,online_static_3step,0.11821419235869118,7963.466602717317,0.8908677260003711,0.9782106292344365,none,0.0028560778780108986,8848,8849,8938,8939,160000.0,160010.57001161287,1.0000660625725803,budget_exhausted,4,[4],none
10,44,1,pizza_repartition,0.18762666977598966,7820.603125254089,0.8748856835500715,0.901323208986943,none,0.015372667965886322,8012,8013,8938,8939,160000.0,160017.85773380264,1.0001116108362664,budget_exhausted,4,[4],668660f110c9b98499c378a2b29451f04e09d1beceae2a3c545b6e9ee8670305
10,44,2,dynamic_evidence_3step,0.23022880736903167,7576.524365735982,0.8475807546410093,0.7294408069294024,none,0.05797864120344254,8741,8742,8938,8939,120000.0,120007.31508893216,1.0000609590744347,budget_exhausted,3,"[4,2]",none
10,44,2,online_static_3step,0.11743763222055852,7995.356373245772,0.8944352134741886,0.9717846716890327,none,0.00642356535182842,8739,8740,8938,8939,120000.0,120009.29536189871,1.0000774613491559,budget_exhausted,3,"[4,2]",none
10,44,2,pizza_repartition,0.16174138142962485,7985.238769695879,0.8933033638769301,0.7769751555585412,none,0.033790348292744965,8009,8010,8938,8939,120000.0,120001.5622110937,1.0000130184257807,budget_exhausted,3,"[4,2]",5c3df012806321605938f83701f67da402307f0df24c16ee9ece49a20d4d28cf
10,44,3,dynamic_evidence_3step,0.1846280203492842,7892.8357835363795,0.8829663031140373,0.5849624713969451,none,0.09336418967647053,8747,8748,8938,8939,80000.0,80000.12240928723,1.0000015301160903,budget_exhausted,2,"[4,2,3]",none
10,44,3,online_static_3step,0.12055285925472192,8024.988951709639,0.8977501903691284,0.9975628641081857,none,0.009738542246768178,8846,8847,8938,8939,80000.0,80001.30711705697,1.0000163389632122,budget_exhausted,2,"[4,2,3]",none
10,44,3,pizza_repartition,0.13872129508532266,8198.362393866833,0.9171453623298841,0.6663909932975207,none,0.05763234674569895,8009,8010,8938,8939,80000.0,80009.42451977081,1.000117806497135,budget_exhausted,2,"[4,2,3]",2f2bc0b30bed735fa9b98a729955d57b7b5a11eaa018f065423e464ab5a4dde1
10,46,0,dynamic_evidence_3step,0.27208333487175496,7454.154668169336,0.8096181892222587,1.0,none,0.0,8751,8752,9206,9207,200000.0,200008.06507486987,1.0000403253743493,budget_exhausted,5,[],none
10,46,0,online_static_3step,0.11956002402253046,8208.323647114987,0.8915307534609521,1.0,none,0.0,8957,8958,9206,9207,200000.0,200007.30749741482,1.000036537487074,budget_exhausted,5,[],none
10,46,0,pizza_repartition,0.20822565007146981,7894.649661164016,0.85746167711133,1.0,none,0.0,8011,8012,9206,9207,200000.0,200005.62828977653,1.0000281414488827,budget_exhausted,5,[],ae3e30ceecc5a136930208b786b7693ee1d00ee9991c1b8fcd1d34367e9f9a56
10,46,1,dynamic_evidence_3step,0.23845743886410864,7622.215677750724,0.8278718016455658,0.8764132466124921,none,0.01825361242330714,8727,8728,9206,9207,160000.0,160006.07941138087,1.0000379963211303,budget_exhausted,4,[2],none
10,46,1,online_static_3step,0.11848033791580823,8206.126456604035,0.8912921099819741,0.9909695057729432,none,-0.00023864347897806226,9206,9207,9206,9207,160000.0,160012.71078949096,1.0000794424343185,budget_exhausted,4,[2],none
10,46,1,pizza_repartition,0.18742275054331853,8039.153484748742,0.8731566726130924,0.9000944431149042,none,0.015694995501762343,8010,8011,9206,9207,160000.0,160001.2608277346,1.0000078801733412,budget_exhausted,4,[2],7ea6634391c7175d1e2c20a996785d24d9939d1d14c25c52225f5546ff3a1129
10,46,2,dynamic_evidence_3step,0.22069841988323552,7805.4511841243675,0.8477735618686182,0.8111427331161629,none,0.03815537264635949,8749,8750,9206,9207,120000.0,120004.34847441473,1.0000362372867895,budget_exhausted,3,"[2,4]",none
10,46,2,online_static_3step,0.1386435504418321,8110.332542740258,0.8808876444814009,1.1596146084388996,none,-0.01064310897955123,8745,8746,9206,9207,120000.0,120000.90928029381,1.0000075773357817,budget_exhausted,3,"[2,4]",none
