dataset,planning_seed,planning_mode,simulation_mode,condition,failure_ids,failure_identity_source,failure_seed,failure_fraction,trigger_step,failure_distance,failure_time,search_inactive_uav_ids,search_inactive_activation_uav_ids,no_parked_repeats,search_inactive_post_fault_exposures,failed_uav_post_fault_distance,failed_uav_post_fault_exposures,P_detect,RMST,RMST_at_own_T,RMST_at_fault,L,Pdet_at_fault,PostFault_PdetGain,ConditionalPostFaultPdet,exposure_multiplicity,revisit_fraction,T,H,P_detect_at_Tref,RMST_at_Tref,NRMST_at_Tref,actual_distance_total,budget_utilization,termination_reason,max_step_distance,dead_uav_silent,hold_inactive_for_search,step_bound_ok,initial_positions,initial_positions_hash,trajectory_hash,prefailure_trajectory_hash,policy_seed,pizza_assignment_diag,number_of_replans,planner_wall_time,victim_sampling_model,simulation_num_victims,evaluation_victim_model,evaluation_num_victims,condition_key,condition_key_hash,NRMST,T_common,H_common,retention_Pdet,retention_invalid_reason,degradation_NRMST,common_horizon_ok,implementation_version,git_commit,source_hash,experiment_id,config_hash,victim_seed,sensor_seed,distribution_seed,belief_model,fix_profile,behavior_profile,w,p_d,tau,simulation_victim_model,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt
10,51,pizza_replan_midflight,pizza_replan,midflight_failure,[0],c4_frozen,594469579,0.5,4009,100022.83565380657,4009.0,[],[],True,0,0.0,0,0.19749332003745917,8930.978795050458,7821.9145633419585,3663.460702750657,0.19778010411585228,0.14975189298302177,0.0477414270544374,0.05614999511370164,12.301996136509981,0.9187123789583879,9012,9013,0.18557870552526112,7003.330702571055,0.8753069244558248,200009.8951971516,1.000049475985758,budget_exhausted,5.000000000926453,True,True,True,"[[334339.60537798965,5724983.667836364],[334279.5143309487,5725073.804406926],[334279.5143309487,5724953.622312844],[334309.55985446915,5724923.576789323],[334219.4232839077,5725043.7588834055]]",5cde012c487dc830c7c2bc0e8ce231023f9bc13b55394a6740c49ae0cc56e10b,b0ba58c34ccfd039407e6277eeba27a95e3f8c678f1e792128eb30f0d5a3b2ea,ad3c0e18d702f897d8d2295c06187e0ff3f5dfcb4ef4245945a2b1caf01d4a84,2225564405,"{""assignment"":{""1"":[1,""forward""],""2"":[3,""forward""],""3"":[0,""forward""],""4"":[2,""forward""]},""assignment_cost"":3483.537095592506,""deadhead_fraction_remaining_budget"":0.03484332765760364,""deadhead_per_drone"":{""1"":8.074760373081368,""2"":995.5286398950481,""3"":2256.5958810746115,""4"":223.33781424976476},""deadhead_total"":3483.537095592506,""empty_sectors"":0,""generator"":""generate_pizza_zigzag_path(overlap=0.0, path_point_spacing_m=10.0, border_gap_m=0.0)"",""num_sectors"":4,""orientations_per_sector"":{""1"":""forward"",""2"":""forward"",""3"":""forward"",""4"":""forward""},""prefix_removed_total"":7464,""route_length_after_replan"":{""1"":1149299.7435968446,""2"":1157225.434964032,""3"":1152219.6166224354,""4"":1154137.022889987},""search_inactive_uav_ids"":[],""suffix_removed_total"":0,""survivor_ids"":[1,2,3,4],""task_splits"":0}",0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8591610192448733,10394,10395,0.9490511225508339,none,0.009085767649465892,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,51,random_uniform_n8_uncoordinated,random_uniform_n8_uncoordinated,midflight_failure,[0],c4_frozen,594469579,0.5,4000,100000.0,4000.0,[],[],True,0,0.0,0,0.010902091598250813,10326.998949479255,8948.196465166782,3992.514596176925,0.010950305739370968,0.005556740743559756,0.005345350854691056,0.005375219556204598,273.7769784172662,0.9963473919327289,9000,9001,0.010359342884999977,7958.71443176397,0.9947149645999213,200000.0,1.0,budget_exhausted,5.000000000465358,True,True,True,"[[334339.60537798965,5724983.667836364],[334279.5143309487,5725073.804406926],[334279.5143309487,5724953.622312844],[334309.55985446915,5724923.576789323],[334219.4232839077,5725043.7588834055]]",5cde012c487dc830c7c2bc0e8ce231023f9bc13b55394a6740c49ae0cc56e10b,d470c2e85b7baae24319e3ae75d0ff27dc79323a29a3b56735899bfab7a66706,31e16c111b9640c114f75049919b81fad77fe2a3528a040114dac0021c1c0b25,2225564405,null,9000,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.9934582923981967,10394,10395,1.0142460713942747,none,1.9673381704055082e-05,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
10,51,random_uniform_n8_uncoordinated,random_uniform_n8_uncoordinated,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.010748961130570424,10326.794444676441,7958.5274576228,none,0.010781890815236377,none,none,none,270.9021352313167,0.9963086300551078,8000,8001,0.010748961130570424,7958.5274576228,0.9946915957533808,200000.0,1.0,budget_exhausted,5.000000000465358,True,True,True,"[[334339.60537798965,5724983.667836364],[334279.5143309487,5725073.804406926],[334279.5143309487,5724953.622312844],[334309.55985446915,5724923.576789323],[334219.4232839077,5725043.7588834055]]",5cde012c487dc830c7c2bc0e8ce231023f9bc13b55394a6740c49ae0cc56e10b,55a747c2ea9623e923d2dee64173bcd6942abcf1cfe2c36b23894fc96470c964,none,2225564405,none,8000,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.9934386190164927,10394,10395,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,42,dynamic_evidence_3step,dynamic_3step,midflight_failure,[0],c7_derived,1370247222,0.5,4180,100006.5063965503,4180.0,[],[],True,0,0.0,0,0.311300215521397,7578.13006098574,7578.13006098574,3704.2919325888674,0.3119120871523087,0.20362452369385134,0.10767569182754563,0.13520719187258365,10.818187761506277,0.9075630759933525,9404,9405,0.2822937585632417,6591.564327988455,0.8238425606784721,200003.4535912255,1.0000172679561274,budget_exhausted,5.000000000039431,True,True,True,"[[407104.6013614796,6044260.153127069],[407134.6013614796,6044260.153127069],[407164.6013614796,6044380.153127069],[407104.6013614796,6044260.153127069],[407134.6013614796,6044380.153127069]]",015d71b1b640fde16d17d49745f17cb2c51211d12761390399ca5f464dd66f4a,6030db1f2decb7907df881665e97e22f6d571fb058a68049849b4017552d71b2,b14aaab41f4659485a92cea3e3e1cd0217694e266f76b29bc8fc541a19210e06,420219099,null,3639,136.10309616511222,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8057554557135289,9404,9405,0.9736787151727386,none,0.010131436685064443,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,42,dynamic_evidence_3step,dynamic_3step,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.31971553929487895,7482.843898962708,6772.6269219862625,none,0.320363435700618,none,none,none,10.761167826256584,0.9070732827379514,8360,8361,0.31073796476325916,6526.1456036258,0.8156662421729534,200013.01279311132,1.0000650639655566,budget_exhausted,5.000000000039431,True,True,True,"[[407104.6013614796,6044260.153127069],[407134.6013614796,6044260.153127069],[407164.6013614796,6044380.153127069],[407104.6013614796,6044260.153127069],[407134.6013614796,6044380.153127069]]",015d71b1b640fde16d17d49745f17cb2c51211d12761390399ca5f464dd66f4a,8097963b689f052dd811cb050e29e408396bc1465e33e5b9521a39eacd62ee61,none,none,none,2526,78.41911419876851,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.7956240190284645,9404,9405,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,42,online_static_3step,online_static_3step,midflight_failure,[0],c7_derived,1370247222,0.5,4177,100006.14059729462,4177.0,[],[],True,0,0.0,0,0.2609178251615368,7733.069401462443,7702.767032293832,3709.504219145452,0.26133050584956946,0.19180653891566998,0.0691112862458668,0.08551329548390822,14.912704174228676,0.932943080723874,9363,9364,0.24369092163700395,6684.475647018862,0.8354550239993579,200012.4457119775,1.0000622285598875,budget_exhausted,5.000000000039431,True,True,True,"[[407104.6013614796,6044260.153127069],[407134.6013614796,6044260.153127069],[407164.6013614796,6044380.153127069],[407104.6013614796,6044260.153127069],[407134.6013614796,6044380.153127069]]",015d71b1b640fde16d17d49745f17cb2c51211d12761390399ca5f464dd66f4a,b89b4413d00831195a7c443686400c78ccfd38355552b1367f641da6eb94123b,f06b62d2500f05f39b724b8ea282080f45b2b85045b935fe7c3bef33e5d7f82c,420219099,null,3276,103.46042021462927,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8222296014314134,9404,9405,0.9241084784719503,none,0.010794923614685703,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,42,online_static_3step,online_static_3step,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.28234545103727937,7631.543144866325,6862.935122926962,none,0.2827780522593943,none,none,none,13.936658480819714,0.928246788756699,8333,8334,0.2752811444796285,6622.770233831727,0.8277428113775437,200022.58856545546,1.0001129428272773,budget_exhausted,5.000000000039431,True,True,True,"[[407104.6013614796,6044260.153127069],[407134.6013614796,6044260.153127069],[407164.6013614796,6044380.153127069],[407104.6013614796,6044260.153127069],[407134.6013614796,6044380.153127069]]",015d71b1b640fde16d17d49745f17cb2c51211d12761390399ca5f464dd66f4a,a930663015924b2fc724aa698c9df2924da4e653f891855e75db0837d6285b4c,none,none,none,2509,73.06665781437187,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8114346778167277,9404,9405,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,42,pizza_fixed_midflight,pizza_fixed,midflight_failure,[0],c7_derived,1370247222,0.5,4009,100019.69749079521,4009.0,[],[],True,0,0.0,0,0.3454832939308843,7343.677639060055,7087.7616069869155,3526.5811230274185,0.34620046482516714,0.2192543544843376,0.12622893944654667,0.16167741718645862,10.934469480889904,0.9085460888845414,9013,9014,0.32560454228674074,6414.552321334763,0.8017188253136812,200005.9614171109,1.0000298070855544,budget_exhausted,5.000000000904837,True,True,True,"[[407104.6013614796,6044260.153127069],[407134.6013614796,6044260.153127069],[407164.6013614796,6044380.153127069],[407104.6013614796,6044260.153127069],[407134.6013614796,6044380.153127069]]",015d71b1b640fde16d17d49745f17cb2c51211d12761390399ca5f464dd66f4a,5d51d0a66aadfe7d4ea5333d61541eeee23644921659e3de8fa482e9f0b528ff,702b9a0a1a3073d22d4c289402fb0ac24fa194d987c6ffe7470a9ff6605c0b0c,420219099,null,0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.7808269685337645,9404,9405,0.9799111324221728,none,0.007994490383487207,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,42,pizza_no_failure,pizza_replan,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.3525659445024455,7268.489457003358,6367.908685806283,none,0.35326176601356996,none,none,none,10.978190918841616,0.9089103106884648,8013,8014,0.35221308066803036,6359.49009198546,0.7948369068848219,200022.54112026936,1.0001127056013468,budget_exhausted,5.000000000904837,True,True,True,"[[407104.6013614796,6044260.153127069],[407134.6013614796,6044260.153127069],[407164.6013614796,6044380.153127069],[407104.6013614796,6044260.153127069],[407134.6013614796,6044380.153127069]]",015d71b1b640fde16d17d49745f17cb2c51211d12761390399ca5f464dd66f4a,81fdda78bd7ecec44a9306019b86b2fa56cf3355df52ad0737cafdc0cc6f16b2,none,none,none,0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.7728324781502773,9404,9405,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,42,pizza_replan_midflight,pizza_replan,midflight_failure,[0],c7_derived,1370247222,0.5,4009,100019.69749079521,4009.0,[],[],True,0,0.0,0,0.28523288988374396,7613.382439786321,7333.908499730779,3526.5811230274185,0.2856964338772308,0.2192543544843376,0.06597853539940635,0.0845070808634856,15.155845439272655,0.9340188573440618,9013,9014,0.25603510252454253,6595.422832966358,0.8243248135191049,200003.19384589297,1.0000159692294648,budget_exhausted,5.000000000892225,True,True,True,"[[407104.6013614796,6044260.153127069],[407134.6013614796,6044260.153127069],[407164.6013614796,6044380.153127069],[407104.6013614796,6044260.153127069],[407134.6013614796,6044380.153127069]]",015d71b1b640fde16d17d49745f17cb2c51211d12761390399ca5f464dd66f4a,9c6a214e2233eb0db4af338cbf1e5b967f5c5b854fc3518bf30638f6f6c117c5,702b9a0a1a3073d22d4c289402fb0ac24fa194d987c6ffe7470a9ff6605c0b0c,420219099,"{""assignment"":{""1"":[3,""forward""],""2"":[0,""forward""],""3"":[2,""forward""],""4"":[1,""forward""]},""assignment_cost"":4008.6372381330675,""deadhead_fraction_remaining_budget"":0.040094269946462785,""deadhead_per_drone"":{""1"":724.5688089679455,""2"":942.0126640619505,""3"":1621.1626608608985,""4"":720.8931042422729},""deadhead_total"":4008.6372381330675,""empty_sectors"":0,""generator"":""generate_pizza_zigzag_path(overlap=0.0, path_point_spacing_m=10.0, border_gap_m=0.0)"",""num_sectors"":4,""orientations_per_sector"":{""1"":""forward"",""2"":""forward"",""3"":""forward"",""4"":""forward""},""prefix_removed_total"":4379,""route_length_after_replan"":{""1"":1165490.912959884,""2"":1165490.9129598904,""3"":1149743.0208679265,""4"":1164383.8715772603},""search_inactive_uav_ids"":[],""suffix_removed_total"":0,""survivor_ids"":[1,2,3,4],""task_splits"":0}",0,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.809503715022469,9404,9405,0.8090199701116212,none,0.03667123687219165,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,42,random_uniform_n8_uncoordinated,random_uniform_n8_uncoordinated,midflight_failure,[0],c7_derived,1370247222,0.5,4000,100000.0,4000.0,[],[],True,0,0.0,0,0.029410486629968043,9250.640275307027,8858.522111905608,3971.2253622849544,0.029505196784614465,0.014975471060675729,0.014435015569292314,0.014654473208739237,214.2879213483146,0.9953333813977572,9000,9001,0.027214249661463873,7887.088504446726,0.9857628427005032,200000.0,1.0,budget_exhausted,5.000000000465404,True,True,True,"[[407104.6013614796,6044260.153127069],[407134.6013614796,6044260.153127069],[407164.6013614796,6044380.153127069],[407104.6013614796,6044260.153127069],[407134.6013614796,6044380.153127069]]",015d71b1b640fde16d17d49745f17cb2c51211d12761390399ca5f464dd66f4a,557f35927b5b28399f5513d1bafd25d65564f7cb2784540dcd4a6cf5fc6bbcfd,3a58a3cc2e15e33d4eeb2cf452befa370e34a772a8d28fe09f9bb328e0f8f931,420219099,null,9000,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.9835874827546015,9404,9405,1.061204025143243,none,-0.00012897707380865597,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,42,random_uniform_n8_uncoordinated,random_uniform_n8_uncoordinated,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.027714262227754145,9251.853304686198,7886.764128853977,none,0.027803435547231366,none,none,none,228.00896860986546,0.9956142076072847,8000,8001,0.027714262227754145,7886.764128853977,0.9857223008191447,200000.0,1.0,budget_exhausted,5.000000000465604,True,True,True,"[[407104.6013614796,6044260.153127069],[407134.6013614796,6044260.153127069],[407164.6013614796,6044380.153127069],[407104.6013614796,6044260.153127069],[407134.6013614796,6044380.153127069]]",015d71b1b640fde16d17d49745f17cb2c51211d12761390399ca5f464dd66f4a,5f073af2a65d2caeb39b62024a12afce1fae5f0626b1f94dd73e2d54b7331304,none,420219099,none,8000,0.0,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.9837164598284102,9404,9405,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,43,dynamic_evidence_3step,dynamic_3step,midflight_failure,[2],c7_derived,2372016667,0.5,4188,100010.91331873681,4188.0,[],[],True,0,0.0,0,0.3100917439067949,7542.817675674469,7542.817675674469,3695.6362866886466,0.31060299880212805,0.21213525225481747,0.09795649165197742,0.12433160886094029,11.772284963420697,0.9150547236065693,9412,9413,0.28483806144288754,6550.254746081675,0.8186795083216691,200012.5669015562,1.0000628345077809,budget_exhausted,5.000000000039431,True,True,True,"[[407074.6013614796,6044320.153127069],[407194.6013614796,6044350.153127069],[407044.6013614796,6044320.153127069],[407104.6013614796,6044290.153127069],[407044.6013614796,6044380.153127069]]",ef840919a8146314df1cbfb65e58dcaac7a70d29f0f85bf8d2a24e961cbcefe7,7522c10d81a1fb73195df9d6007f4dcd54e83426a4bc084f7bf84d0efabc9ca1,16b692f8a725a98576e991cff5d1b6f614a6b9bf869775608274b5f0c8f77e63,230257683,null,3348,124.16289501835126,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8013192048947698,9412,9413,0.9981139523273517,none,0.0055462682276781194,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,43,dynamic_evidence_3step,dynamic_3step,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.3106776968538899,7490.610652847334,6773.026135272161,none,0.3111781995695094,none,none,none,11.973650014438348,0.9164832779650185,8371,8372,0.30308627228938834,6516.153981295342,0.8144174454812326,200022.9327008117,1.0001146635040585,budget_exhausted,5.000000000039431,True,True,True,"[[407074.6013614796,6044320.153127069],[407194.6013614796,6044350.153127069],[407044.6013614796,6044320.153127069],[407104.6013614796,6044290.153127069],[407044.6013614796,6044380.153127069]]",ef840919a8146314df1cbfb65e58dcaac7a70d29f0f85bf8d2a24e961cbcefe7,e360449eb4f49f4bdac77aa04f2434fd4f8b5290da35dcf950960a38b9afffc7,none,none,none,2493,77.57123199250782,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.7957729366670917,9412,9413,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,43,online_static_3step,online_static_3step,midflight_failure,[2],c7_derived,2372016667,0.5,4153,100021.22935515516,4153.0,[],[],True,0,0.0,0,0.23800684567900418,7919.061136066453,7812.382094461603,3739.433367597201,0.23831269095715632,0.16267525644287706,0.07533158923612712,0.08996699287316348,16.571882364996412,0.9396568248570104,9272,9273,0.21919516814994533,6829.929135877923,0.8536344376800303,200002.64055881664,1.0000132027940831,budget_exhausted,5.000000000039431,True,True,True,"[[407074.6013614796,6044320.153127069],[407194.6013614796,6044350.153127069],[407044.6013614796,6044320.153127069],[407104.6013614796,6044290.153127069],[407044.6013614796,6044380.153127069]]",ef840919a8146314df1cbfb65e58dcaac7a70d29f0f85bf8d2a24e961cbcefe7,3c1b6e5f6e78c04f265b60740acd3316b3ec296421919efc5829339073ab61dd,2e57f599ec0340ca3c721b2a6c6072037d739bba257f455ed54cae4160c56b96,230257683,null,3938,124.57093036896549,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8412898264173434,9412,9413,1.0704824961151365,none,-0.0009985243483130457,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
11,43,online_static_3step,online_static_3step,k0_baseline,[],none,none,none,none,none,none,[],[],True,0,0.0,0,0.22233604616866637,7928.460245757124,7051.255305835445,none,0.22261687152525275,none,none,none,18.17795381010822,0.94498830779051,8284,8285,0.21919621836980427,6829.928390977984,0.8536343445791756,200017.47170865882,1.0000873585432941,budget_exhausted,5.000000000039431,True,True,True,"[[407074.6013614796,6044320.153127069],[407194.6013614796,6044350.153127069],[407044.6013614796,6044320.153127069],[407104.6013614796,6044290.153127069],[407044.6013614796,6044380.153127069]]",ef840919a8146314df1cbfb65e58dcaac7a70d29f0f85bf8d2a24e961cbcefe7,9193406be9730e9dc7979140adafdf26fa05b596e2521748d0b84d3f7b617c16,none,none,none,2484,74.0135785820894,matched_prior_exact,0,stationary,1,"{""fraction"":0.5,""k"":1,""stage"":""c7-midflight""}",c99e3623df7068ce7572a62c7a295ea4141b07e209c76bb95906acbdcaab1002,0.8422883507656564,9412,9413,1.0,none,0.0,True,revision_C_base@712b395,712b395,5ede81cb5815049fe381f461ce5502b4a13d3d3945ab77c4b78242c6d10572b8,c7-midflight_20260909_155840_581849_989802fd,989802fd17703a1d691564e2c747fd36b02a93307e474afa97713c215f883841,none,none,none,evidence,revision_B_base,revision_B_base,0.5,0.8,10000.0,none,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
