dataset,planning_seed,planning_mode,policy_seed,rng_scheme,P_detect,RMST,L,unique_cells_observed,total_exposure_events,revisit_fraction,mean_exposures_per_observed_cell,max_exposures_per_cell,number_of_steps,distance_travelled,wall_time,planner_wall_time,number_of_replans,duplicate_targets,fraction_cycles_with_duplicate_targets,random_invalid_actions,random_hold_events,random_number_of_target_conflicts,random_reservation_blocked,termination_reason,T,H,T_common,H_common,actual_distance_total,initial_positions,initial_positions_hash,trajectory_hash,active_uav_streams_derived,nominal_uav_streams_derived,uav_ids_active,w,tau,lookahead_N,belief_model,environment_belief_model,environment_tau,sensor_p_d,victim_seed,sensor_seed,distribution_seed,failure_seed,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,domain_hash,environment_type,environment_climate,parent_trial_id,parent_experiment_id,implementation_version,git_commit,source_hash,experiment_id,config_hash,fix_profile,behavior_profile,p_d,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt,condition_key,condition_key_hash
5,42,random_uniform_n8_uncoordinated,1495355770,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.017751128617247935,7919.517534219189,0.0177747128598599,548,152008,0.9963949265828115,277.3868613138686,1580,8000,200000.0,637.0763212009333,0.0,8000,147,0.018125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[488953.99584582483,5514312.611985302],[488996.7232629319,5514313.299947986],[489026.04140506615,5514433.2068268405],[488950.2623191387,5514289.667650914],[488990.5789052994,5514426.484572888]]",63820a06c24988cd5b14cbccaf1cbb0f000c4927355b2b7a32db181cb86fa4f5,7ac1e43a6efbbc369bc18d07487b8488e28be00426ea6e4f82f2f624d31caa0b,"{""0"":977993409,""1"":3668592917,""2"":2302713995,""3"":4259868323,""4"":458054105}","{""0"":977993409,""1"":3668592917,""2"":2302713995,""3"":4259868323,""4"":458054105}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,5:42,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,43,random_uniform_n8_uncoordinated,2902095203,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.016135432938915027,7937.207703885098,0.01623242054185454,499,152146,0.9967202555440169,304.90180360721445,1664,8000,200000.0,629.9123628949746,0.0,8000,284,0.033875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[488932.0096447233,5514361.008240472],[489034.945853249,5514389.609325028],[488903.5885825992,5514353.433502283],[488944.64006338775,5514326.7631215155],[488885.2145278042,5514410.473034833]]",15302fde53c7fee4048af64173d8a7965beeae9b802b541137bfbc6b42210ff6,590b0bfbf0062d8fd308522ab947157bf17e856b0cbaa4f921b547e7ca8ee9db,"{""0"":4017926350,""1"":4294544619,""2"":800293772,""3"":3941592725,""4"":3853967589}","{""0"":4017926350,""1"":4294544619,""2"":800293772,""3"":3941592725,""4"":3853967589}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,5:43,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,44,random_uniform_n8_uncoordinated,4309051,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.013511895662290777,7944.81384530171,0.013529269720868957,430,152369,0.9971779036418169,354.346511627907,2234,8000,200000.0,638.8261740845628,0.0,8000,333,0.040875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[488980.5315319257,5514413.481579704],[488862.37107243796,5514433.051383537],[488992.53070638387,5514457.001278228],[488974.26699424995,5514427.782414835],[488909.61666809727,5514307.549694852]]",e6265b5a69412f436535d76f517c6ae7f5215604635f74720122e9b3df094cf3,270e1b6593f80dedef48b13c41af432b2bf7084c558fb336bd7d093cec8446f2,"{""0"":3430798329,""1"":1617584659,""2"":975293275,""3"":3472273997,""4"":4147123117}","{""0"":3430798329,""1"":1617584659,""2"":975293275,""3"":3472273997,""4"":4147123117}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,5:44,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,45,random_uniform_n8_uncoordinated,3097837959,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.008519142842743115,7950.267830708078,0.00853645183797625,294,152250,0.9980689655172413,517.8571428571429,2097,8000,200000.0,612.2710470990278,0.0,8000,309,0.038375,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[488878.9047803063,5514345.869962484],[488951.77942371543,5514288.348002141],[488855.96384891553,5514372.440988072],[488966.0952117907,5514304.204955098],[488875.27976757276,5514422.628201038]]",6a9590a55b7d3d64a1c0a95cfe759aa6fe59dfd2c1c23c28d656c95d4c988917,4ac0210ed4e699965c6e2fc54af57bad68ee274ec37a1e8c60051bde719886b2,"{""0"":448878444,""1"":2359184056,""2"":2788762021,""3"":3601268656,""4"":3335580812}","{""0"":448878444,""1"":2359184056,""2"":2788762021,""3"":3601268656,""4"":3335580812}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,5:45,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,46,random_uniform_n8_uncoordinated,2061604248,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.010275530189152882,7957.454068622297,0.010301058052472606,341,152164,0.9977589968717963,446.22873900293257,2582,8000,200000.0,627.8721972359344,0.0,8000,251,0.031125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[488967.1052723225,5514362.578079432],[488932.9164683243,5514456.176744292],[488970.73918142926,5514366.3726329645],[488883.4661214483,5514314.205585484],[488857.7690048986,5514371.895520154]]",36d82214567af5aa5284a473cb0f40d353b96ec9aceecea67bf3d36f4990047c,1604739c109a3e332a5add5379a72f1fa2440a145702d19a8489477543b4686e,"{""0"":3944753108,""1"":4083175250,""2"":2630204704,""3"":3297779016,""4"":2645261779}","{""0"":3944753108,""1"":4083175250,""2"":2630204704,""3"":3297779016,""4"":2645261779}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,5:46,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,47,random_uniform_n8_uncoordinated,559765009,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.01582464997549267,7927.012991858884,0.015926063178737668,495,152370,0.996751329001772,307.8181818181818,2188,8000,200000.0,649.3587390948087,0.0,8000,125,0.015375,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[488939.592022011,5514291.411876654],[488912.6231172659,5514385.100778033],[488999.4726830649,5514366.400257094],[488972.49794681044,5514466.252638252],[488901.8693938642,5514374.617822179]]",67f83638cfd623cd3b9779585e573e058ccacbe460f81f880259dd5c54027f56,9c8aab4c006917553797906d014e237ecffc6de22b0a732e0720be558f193b9c,"{""0"":2519255190,""1"":1656157827,""2"":1408983860,""3"":1694581476,""4"":330045989}","{""0"":2519255190,""1"":1656157827,""2"":1408983860,""3"":1694581476,""4"":330045989}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,5:47,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,50,random_uniform_n8_uncoordinated,593934498,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.012801512314385054,7938.491488671926,0.012850930064783925,408,152318,0.9973213934006486,373.328431372549,2292,8000,200000.0,615.8334000320174,0.0,8000,249,0.031125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[488965.33351979183,5514289.317774574],[488849.8339264691,5514348.860224111],[488950.7080924393,5514458.267307808],[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]",28a17723e483e361e906553b02d9b7735f2e72540a6ab861c38f893f918280ba,d5057bff1ac678d7af6febf2925aa1f53b1b2d68127817345b2f51f4ce113363,"{""0"":3071867346,""1"":218017999,""2"":4106339335,""3"":2973441964,""4"":3092732017}","{""0"":3071867346,""1"":218017999,""2"":4106339335,""3"":2973441964,""4"":3092732017}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,5:50,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,48,random_uniform_n8_uncoordinated,879416245,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.013578180708516676,7942.495137067286,0.013634303041984826,442,152419,0.9971000990690138,344.8393665158371,3254,8000,200000.0,652.3711467641406,0.0,8000,388,0.047,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[488885.3059242648,5514428.16561988],[488861.0387228996,5514370.893690777],[488890.6399172239,5514302.102478412],[488882.67306184856,5514339.237248257],[488950.3043739672,5514332.652667367]]",096d75f1a2a4ad7097adefed71cdbf20124d138d7ae6e149970f4c9c1a6e5cd3,21bdc4f3ceefeb9904f94364d7ab8d557e48a2ef00a8481d528e0808aa7d644d,"{""0"":1056923540,""1"":2738226347,""2"":2889171848,""3"":1337146582,""4"":929043853}","{""0"":1056923540,""1"":2738226347,""2"":2889171848,""3"":1337146582,""4"":929043853}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,5:48,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,49,random_uniform_n8_uncoordinated,2287669104,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.01862329083933489,7919.096376458727,0.018695256815233395,573,152122,0.996233286441146,265.48342059336824,1228,8000,200000.0,651.2197481896728,0.0,8000,113,0.013875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[488893.91071178805,5514436.566292552],[488882.5985381596,5514427.701759634],[488937.55968124256,5514368.437105509],[488960.4985387781,5514279.6863525],[488910.7025082812,5514376.1618681075]]",6e26f93fd2805cf3cc1744ab108d70ccb3eee9161153ee8e1978b8fcc8a5f3c6,b9a1fd6137eea971e73ce52008ca443b0bcf5407715f29f9f1a4c0f58933874c,"{""0"":3467945376,""1"":2014447727,""2"":2382879000,""3"":3513251313,""4"":4031319062}","{""0"":3467945376,""1"":2014447727,""2"":2382879000,""3"":3513251313,""4"":4031319062}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,5:49,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,51,random_uniform_n8_uncoordinated,3037366208,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.01103802070244185,7949.613547685088,0.0110684311724355,366,152194,0.9975951745798126,415.8306010928962,2698,8000,200000.0,645.8432965418324,0.0,8000,443,0.053125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[488995.8969309371,5514358.502082188],[488942.60743159533,5514425.270881333],[488954.5602390684,5514332.758179361],[488973.4235487942,5514297.708910218],[488882.2327589109,5514411.2092443295]]",085478ade9679704a3f3853de68fe8e1c6a3b2b9328ccb65101897cc1e0d46f2,048ef6c9a160a19c24d04392de01e2d89c79fb7d8237c98ac8412f28f03d2190,"{""0"":3864274983,""1"":3957768603,""2"":1286424919,""3"":77739518,""4"":2226879386}","{""0"":3864274983,""1"":3957768603,""2"":1286424919,""3"":77739518,""4"":2226879386}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,5:51,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
6,42,random_uniform_n8_uncoordinated,1161133397,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.019024818584852336,7927.562815065509,0.019116397031662905,659,152153,0.9956688333453826,230.88467374810318,2003,8000,200000.0,613.1570040299557,0.0,8000,200,0.024875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[615358.5488379605,5466570.416620756],[615401.2762550676,5466571.10458344],[615430.5943972018,5466691.0114622945],[615354.8153112744,5466547.472286368],[615395.131897435,5466684.289208342]]",18b2f0f369843e76e9c50d96b6e34fd31bf7bda2e8a89b0bec71629b106e9456,951e9ae957fbe684e6e6c20f20cd161cb199da8ed13267dd563674edf4468fe3,"{""0"":3632772253,""1"":56097925,""2"":4167847171,""3"":3460019201,""4"":1110475839}","{""0"":3632772253,""1"":56097925,""2"":4167847171,""3"":3460019201,""4"":1110475839}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,d79ca1d1b9f548954ba3d75a09fef706b7b8c51ff8f154d037a4a7eedb56ad42,flat,temperate,6:42,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
6,44,random_uniform_n8_uncoordinated,11217164,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.014083552680127006,7950.642876080263,0.014110227131205952,491,152404,0.9967782997821579,310.3951120162933,1848,8000,200000.0,614.4872878277674,0.0,8000,188,0.02325,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[615385.0845240613,5466671.286215158],[615266.9240645736,5466690.856018991],[615397.0836985195,5466714.805913682],[615378.8199863855,5466685.587050289],[615314.1696602328,5466565.354330306]]",11931ba3b2606720673fab484cd387b8c38bd1122400df06ded2cf949a538117,55594dc773e8164e5d6489160f5795893cfa98a634b8c95efe5a846e37f86bb5,"{""0"":3901148504,""1"":1237224704,""2"":2594943196,""3"":3583858771,""4"":2059641265}","{""0"":3901148504,""1"":1237224704,""2"":2594943196,""3"":3583858771,""4"":2059641265}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,d79ca1d1b9f548954ba3d75a09fef706b7b8c51ff8f154d037a4a7eedb56ad42,flat,temperate,6:44,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
6,43,random_uniform_n8_uncoordinated,1345277731,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.011252650220833455,7949.099477503132,0.011289573124465171,397,152314,0.9973935422876427,383.6624685138539,1458,8000,200000.0,646.7961949720047,0.0,8000,216,0.026875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[615336.5626368589,5466618.812875926],[615439.4988453847,5466647.413960482],[615308.1415747348,5466611.238137737],[615349.1930555234,5466584.5677569695],[615289.7675199398,5466668.277670287]]",bc38415fe8b1b692a07e76893173e91311c7cc58998e875fd881d7e9caf4f565,95580fb70c46b9813807c2bb32261e3b1533c21c3dd2651309b94d6723bb6a40,"{""0"":2749109384,""1"":1128553858,""2"":4250814746,""3"":1979724981,""4"":1915339263}","{""0"":2749109384,""1"":1128553858,""2"":4250814746,""3"":1979724981,""4"":1915339263}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,d79ca1d1b9f548954ba3d75a09fef706b7b8c51ff8f154d037a4a7eedb56ad42,flat,temperate,6:43,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
6,45,random_uniform_n8_uncoordinated,3964607149,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.015474439766174575,7930.420542887461,0.015522205354079444,533,152146,0.9964967859818858,285.45215759849907,1353,8000,200000.0,606.106027383823,0.0,8000,147,0.0175,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[615283.4577724419,5466603.674597938],[615356.3324158511,5466546.152637595],[615260.5168410512,5466630.245623526],[615370.6482039264,5466562.009590552],[615279.8327597084,5466680.432836492]]",12552005c3b7dcefe6e0faf61ca7b7f591652f85e619dc40510fcf51611ff1a7,ea0310137cef5d06266659e5943695aa5660d2a8bdeec0482f4668006337f666,"{""0"":2501971994,""1"":652501170,""2"":4129851212,""3"":554215500,""4"":3345722234}","{""0"":2501971994,""1"":652501170,""2"":4129851212,""3"":554215500,""4"":3345722234}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,none,none,stationary,matched_prior_exact,1,0,d79ca1d1b9f548954ba3d75a09fef706b7b8c51ff8f154d037a4a7eedb56ad42,flat,temperate,6:45,c5-generalization_20260827_181139_043334_662411fc,revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
