dataset,planning_seed,planning_mode,policy_seed,rng_scheme,P_detect,RMST,L,unique_cells_observed,total_exposure_events,revisit_fraction,mean_exposures_per_observed_cell,max_exposures_per_cell,number_of_steps,distance_travelled,wall_time,planner_wall_time,number_of_replans,duplicate_targets,fraction_cycles_with_duplicate_targets,random_invalid_actions,random_hold_events,random_number_of_target_conflicts,random_reservation_blocked,termination_reason,T,H,T_common,H_common,actual_distance_total,initial_positions,initial_positions_hash,trajectory_hash,active_uav_streams_derived,nominal_uav_streams_derived,uav_ids_active,w,tau,lookahead_N,belief_model,environment_belief_model,environment_tau,sensor_p_d,victim_seed,sensor_seed,distribution_seed,failure_seed,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,domain_hash,environment_type,environment_climate,k,NRMST,budget_total,budget_utilization,budget_error,active_fleet,failed_drone_ids,survivor_ids,survivor_positions,max_step_distance,retention_Pdet,retention_invalid_reason,degradation_NRMST,environment_seed_origin,implementation_version,git_commit,source_hash,experiment_id,config_hash,fix_profile,behavior_profile,p_d,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt,condition_key,condition_key_hash
5,44,random_uniform_n8_uncoordinated,4309051,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.007469501968591333,7970.5420100599,0.007491945272655097,269,91440,0.9970581802274716,339.9256505576208,1782,8000,120000.0,433.5758180906996,0.0,8000,205,0.0255,0,0,0,0,budget_exhausted,8000,8001,8000,8001,120000.0,"[[488974.1073268375,5514423.110834124],[488974.1073268375,5514423.110834124],[488914.01627979655,5514303.110834124]]",3e8a4b7dcfea54f27851454916ba8b4bc5b38608df1a19e30bef72dbe1953edf,4e9b211941a32124d1abe94d61bb60d475017584e28564fd82cc334e9d9522e0,"{""0"":3430798329,""3"":3472273997,""4"":4147123117}","{""0"":3430798329,""1"":1617584659,""2"":975293275,""3"":3472273997,""4"":4147123117}","[0,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,3669628876,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,2,0.9961932271040995,120000.0,1.0,0.0,3,"[2,1]","[0,3,4]","[[488980.5315319257,5514413.481579704],[488974.26699424995,5514427.782414835],[488909.61666809727,5514307.549694852]]",5.000000000465147,0.5528093285561213,none,0.003215805824338336,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,44,random_uniform_n8_uncoordinated,4309051,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.005863165793725678,7974.083774734346,0.005886765065419791,222,60983,0.9963596412114851,274.6981981981982,1278,8000,80000.0,312.5802788049914,0.0,8000,70,0.00875,0,0,0,0,budget_exhausted,8000,8001,8000,8001,80000.0,"[[488974.1073268375,5514423.110834124],[488914.01627979655,5514303.110834124]]",c1630fcc30b5270603fb49597e25ce70a66d1dbf2bb06b759f7b18999b789d44,3584d5b0c06ef44b626c729ad444089ffcbd02aecf571449a9c400f020b5a324,"{""0"":3430798329,""4"":4147123117}","{""0"":3430798329,""1"":1617584659,""2"":975293275,""3"":3472273997,""4"":4147123117}","[0,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,3669628876,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,3,0.9966358923552489,80000.0,1.0,0.0,2,"[2,1,3]","[0,4]","[[488980.5315319257,5514413.481579704],[488909.61666809727,5514307.549694852]]",5.000000000465147,0.4339262188124127,none,0.003658471075487668,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,51,random_uniform_n8_uncoordinated,3037366208,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.011169511563313519,7949.476367090742,0.011208796965061274,372,152154,0.9975551086399306,409.01612903225805,2817,8000,200000.0,632.7713503618725,0.0,8000,418,0.05125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[489004.152850358,5514363.110834124],[488944.06180331705,5514423.110834124],[488944.06180331705,5514333.110834124],[488974.1073268375,5514303.110834124],[488883.97075627604,5514423.110834124]]",8fe1cd6d82d7fc5aa985197edfb9e7d842fe31316527dd42dfcdb207a45ad25c,cafd77228ea2fb8ef0c613a309e46a2256e4b41435ea2af5839680f4c7e3d7fa,"{""0"":3864274983,""1"":3957768603,""2"":1286424919,""3"":77739518,""4"":2226879386}","{""0"":3864274983,""1"":3957768603,""2"":1286424919,""3"":77739518,""4"":2226879386}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1954673922,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,0,0.9935603508424875,200000.0,1.0,0.0,5,[],"[0,1,2,3,4]","[[488995.8969309371,5514358.502082188],[488942.60743159533,5514425.270881333],[488954.5602390684,5514332.758179361],[488973.4235487942,5514297.708910218],[488882.2327589109,5514411.2092443295]]",5.000000000466379,1.0,none,0.0,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,51,random_uniform_n8_uncoordinated,3037366208,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.010047545146946404,7951.806831031926,0.010085745540081138,338,121710,0.9972229069098677,360.0887573964497,2634,8000,160000.0,519.8879297939129,0.0,8000,197,0.0245,0,0,0,0,budget_exhausted,8000,8001,8000,8001,160000.0,"[[489004.152850358,5514363.110834124],[488944.06180331705,5514333.110834124],[488974.1073268375,5514303.110834124],[488883.97075627604,5514423.110834124]]",c9a487ecdba95f62afb51224539229dc8541d5afa6c9ba8969cb97fbb20f1ed8,88384302b4b2393f2215256817ba7ef9b20b63b8421d656701d45101394ba5aa,"{""0"":3864274983,""2"":1286424919,""3"":77739518,""4"":2226879386}","{""0"":3864274983,""1"":3957768603,""2"":1286424919,""3"":77739518,""4"":2226879386}","[0,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1954673922,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,1,0.9938516224261874,160000.0,1.0,0.0,4,[1],"[0,2,3,4]","[[488995.8969309371,5514358.502082188],[488954.5602390684,5514332.758179361],[488973.4235487942,5514297.708910218],[488882.2327589109,5514411.2092443295]]",5.000000000466379,0.8995509866293316,none,0.0002912715836999036,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,51,random_uniform_n8_uncoordinated,3037366208,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.006529560771475265,7967.965512326628,0.006557765697543136,238,91213,0.9973907228136341,383.24789915966386,2384,8000,120000.0,415.6897922921926,0.0,8000,137,0.017125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,120000.0,"[[488944.06180331705,5514333.110834124],[488974.1073268375,5514303.110834124],[488883.97075627604,5514423.110834124]]",fe8f753a42425b6619a4458a17f56a778250ef1d9f1b5ff0aff7c92f765a22ef,c902606daf8e432a07bfbb72d793de45198a6bca20e1f0513eace1c36b2223b2,"{""2"":1286424919,""3"":77739518,""4"":2226879386}","{""0"":3864274983,""1"":3957768603,""2"":1286424919,""3"":77739518,""4"":2226879386}","[2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1954673922,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,2,0.995871205140186,120000.0,1.0,0.0,3,"[1,0]","[2,3,4]","[[488954.5602390684,5514332.758179361],[488973.4235487942,5514297.708910218],[488882.2327589109,5514411.2092443295]]",5.000000000464996,0.5845878518915488,none,0.002310854297698506,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,51,random_uniform_n8_uncoordinated,3037366208,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.004252661646151528,7982.51913020355,0.004275860901930286,169,60877,0.9972239105080737,360.2189349112426,2384,8000,80000.0,305.1947599230334,0.0,8000,101,0.012625,0,0,0,0,budget_exhausted,8000,8001,8000,8001,80000.0,"[[488944.06180331705,5514333.110834124],[488974.1073268375,5514303.110834124]]",caa956b7a1e4001cd29a1f55e08ad116b74842b78a2c500ed4502c33378e5943,035365e0299e176410003df05440130b8d557d436e67e97e0f84894609bc6379,"{""2"":1286424919,""3"":77739518}","{""0"":3864274983,""1"":3957768603,""2"":1286424919,""3"":77739518,""4"":2226879386}","[2,3]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,1954673922,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,3,0.9976901800029434,80000.0,1.0,0.0,2,"[1,0,4]","[2,3]","[[488954.5602390684,5514332.758179361],[488973.4235487942,5514297.708910218]]",5.000000000464996,0.38073837177620895,none,0.0041298291604559,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,48,random_uniform_n8_uncoordinated,879416245,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.013371861555031212,7942.660833097106,0.013427980352011417,435,152417,0.997145987652296,350.383908045977,3071,8000,200000.0,640.0671218000352,0.0,8000,350,0.042375,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[488883.97075627604,5514423.110834124],[488853.92523275554,5514363.110834124],[488883.97075627604,5514303.110834124],[488883.97075627604,5514333.110834124],[488944.06180331705,5514333.110834124]]",f092b0bf81c12aff7aed800fe96ae6865f7b0c5c56f3940ce419f6c91e850313,f1e829faa9a214a22327054b616da66cf9eca263806e53c77a94c19c5a52f0fe,"{""0"":1056923540,""1"":2738226347,""2"":2889171848,""3"":1337146582,""4"":929043853}","{""0"":1056923540,""1"":2738226347,""2"":2889171848,""3"":1337146582,""4"":929043853}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2554995583,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,0,0.9927085155726917,200000.0,1.0,0.0,5,[],"[0,1,2,3,4]","[[488885.3059242648,5514428.16561988],[488861.0387228996,5514370.893690777],[488890.6399172239,5514302.102478412],[488882.67306184856,5514339.237248257],[488950.3043739672,5514332.652667367]]",5.000000000465426,1.0,none,0.0,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,48,random_uniform_n8_uncoordinated,879416245,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.007694180377406867,7962.9671345126135,0.007705396083251069,268,121930,0.9978020175510539,454.96268656716416,2993,8000,160000.0,532.0400019651279,0.0,8000,304,0.037375,0,0,0,0,budget_exhausted,8000,8001,8000,8001,160000.0,"[[488883.97075627604,5514423.110834124],[488853.92523275554,5514363.110834124],[488883.97075627604,5514303.110834124],[488883.97075627604,5514333.110834124]]",d83459b29eb23ac53f644f3b58c8dbce101dccf8d17b782c14dc90d3778ed67b,073da181e510b6578e8ebcb1bd2e22bf49f6a717cb5cf9e14f1d5271e2709087,"{""0"":1056923540,""1"":2738226347,""2"":2889171848,""3"":1337146582}","{""0"":1056923540,""1"":2738226347,""2"":2889171848,""3"":1337146582,""4"":929043853}","[0,1,2,3]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2554995583,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,1,0.9952464860033263,160000.0,1.0,0.0,4,[4],"[0,1,2,3]","[[488885.3059242648,5514428.16561988],[488861.0387228996,5514370.893690777],[488890.6399172239,5514302.102478412],[488882.67306184856,5514339.237248257]]",5.000000000465426,0.5754008404695083,none,0.0025379704306346396,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,48,random_uniform_n8_uncoordinated,879416245,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.007426366459614491,7964.325105726993,0.007432887914116783,258,91386,0.9971768104523668,354.2093023255814,2934,8000,120000.0,422.6949609830044,0.0,8000,115,0.014375,0,0,0,0,budget_exhausted,8000,8001,8000,8001,120000.0,"[[488883.97075627604,5514423.110834124],[488883.97075627604,5514303.110834124],[488883.97075627604,5514333.110834124]]",89acffe167793ffa5e65c448a089bde679f8528b27f81243a1b0afa5ecbdf644,d47af0dcd1531c3e99834b170e754d310f70022bc45ffbd4dcd190d4f013e9a2,"{""0"":1056923540,""2"":2889171848,""3"":1337146582}","{""0"":1056923540,""1"":2738226347,""2"":2889171848,""3"":1337146582,""4"":929043853}","[0,2,3]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2554995583,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,2,0.9954162111894754,120000.0,1.0,0.0,3,"[4,1]","[0,2,3]","[[488885.3059242648,5514428.16561988],[488890.6399172239,5514302.102478412],[488882.67306184856,5514339.237248257]]",5.000000000462698,0.5553726703684195,none,0.002707695616783745,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,48,random_uniform_n8_uncoordinated,879416245,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.005142723705829371,7975.33921958711,0.005155893659318088,169,60926,0.9972261431900995,360.50887573964496,2053,8000,80000.0,313.38388632889837,0.0,8000,9,0.001125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,80000.0,"[[488883.97075627604,5514423.110834124],[488883.97075627604,5514303.110834124]]",e918d3205f8910fd02c735bed9ad43d70080642cba6ecb4a9da7e4693a3c190d,5f34470cfcb434445d44b66c2fc7dd1028e784fb1045412182a0e5fbfec39c66,"{""0"":1056923540,""2"":2889171848}","{""0"":1056923540,""1"":2738226347,""2"":2889171848,""3"":1337146582,""4"":929043853}","[0,2]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,2554995583,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,3,0.9967928033479703,80000.0,1.0,0.0,2,"[4,1,3]","[0,2]","[[488885.3059242648,5514428.16561988],[488890.6399172239,5514302.102478412]]",5.000000000462698,0.38459295174907054,none,0.004084287775278583,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,50,random_uniform_n8_uncoordinated,593934498,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.012226893804793998,7943.028454979516,0.012253766994093473,390,152328,0.9974397353080195,390.5846153846154,3213,8000,200000.0,633.5088077099063,0.0,8000,332,0.040375,0,0,0,0,budget_exhausted,8000,8001,8000,8001,200000.0,"[[488974.1073268375,5514303.110834124],[488853.92523275554,5514363.110834124],[488944.06180331705,5514453.110834124],[489004.152850358,5514393.110834124],[488914.01627979655,5514393.110834124]]",a9870407c9be3f8cada061a5c5350e112c9f130eb89718ecbe80ebea8df39327,8a1d7fdac1e3d9e832055c6da10c34dba0b80eab0a0320bc890354e0fd1fc92b,"{""0"":3071867346,""1"":218017999,""2"":4106339335,""3"":2973441964,""4"":3092732017}","{""0"":3071867346,""1"":218017999,""2"":4106339335,""3"":2973441964,""4"":3092732017}","[0,1,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,759396235,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,0,0.992754462564619,200000.0,1.0,0.0,5,[],"[0,1,2,3,4]","[[488965.33351979183,5514289.317774574],[488849.8339264691,5514348.860224111],[488950.7080924393,5514458.267307808],[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]",5.000000000464833,1.0,none,0.0,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,50,random_uniform_n8_uncoordinated,593934498,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.011690921674749853,7945.620773513934,0.011717728450802087,376,121895,0.996915377989253,324.18882978723406,2549,8000,160000.0,534.8496988620609,0.0,8000,129,0.016125,0,0,0,0,budget_exhausted,8000,8001,8000,8001,160000.0,"[[488974.1073268375,5514303.110834124],[488944.06180331705,5514453.110834124],[489004.152850358,5514393.110834124],[488914.01627979655,5514393.110834124]]",3913eea08519f79c713cdb281701a6d1fa0b18acdf2bf7c1a9c9ce73313e6c98,86e285fbf3dc2abc63b5197550eb197a9bb452c06c1e6496d8627363db7c1c3c,"{""0"":3071867346,""2"":4106339335,""3"":2973441964,""4"":3092732017}","{""0"":3071867346,""1"":218017999,""2"":4106339335,""3"":2973441964,""4"":3092732017}","[0,2,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,759396235,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,1,0.9930784618815066,160000.0,1.0,0.0,4,[1],"[0,2,3,4]","[[488965.33351979183,5514289.317774574],[488950.7080924393,5514458.267307808],[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]",5.000000000464833,0.9561644896405335,none,0.0003239993168876465,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
5,50,random_uniform_n8_uncoordinated,593934498,"policy_seed = SeedSequence([planning_seed, dataset_id, hash('c6-random-policy')]); per-UAV stream = SeedSequence([policy_seed, uav_id]) -> default_rng(derived_seed); one stream per persistent UAV identity; streams are never shared or consumed sequentially across UAVs",0.010017293452417263,7954.696696764229,0.010049960762209653,311,91402,0.9965974486335091,293.89710610932474,1298,8000,120000.0,418.25802008993924,0.0,8000,50,0.00625,0,0,0,0,budget_exhausted,8000,8001,8000,8001,120000.0,"[[488974.1073268375,5514303.110834124],[489004.152850358,5514393.110834124],[488914.01627979655,5514393.110834124]]",5e03da9d83308652e6a9247a51d0ebb3f3b5adb9c90a6bd2e37a3618557b9fe4,ea3aa8e3adfc37189be012b8c84ce8e4536b6f86739f6dd7029c0a6974c75da4,"{""0"":3071867346,""3"":2973441964,""4"":3092732017}","{""0"":3071867346,""1"":218017999,""2"":4106339335,""3"":2973441964,""4"":3092732017}","[0,3,4]",not_applicable,not_applicable,not_applicable,not_applicable,evidence,10000.0,0.8,none,none,none,759396235,none,stationary,matched_prior_exact,1,0,474685938998c00b5508839f91d28bb223c2e8154b33f9fb036b594e0be42afd,flat,temperate,2,0.9942128104942168,120000.0,1.0,0.0,3,"[1,2]","[0,3,4]","[[488965.33351979183,5514289.317774574],[489012.46370182175,5514407.724282884],[488901.89486185624,5514407.802702064]]",5.000000000464833,0.8192835901207892,none,0.0014583479295978696,verbatim from frozen C4 row (C4 recorded none for victim/sensor/distribution; failure_seed real),revision_C_base@7c27a44,7c27a44,45e2af3666873b8389a0bd7936fd9b6029d41fa8169fa964adb24a85ca76dec6,c6-random_20260831_182014_803486_5cf558a2,5cf558a20d4e6c9ac5845bd72e390abc3dcd6217c904aa099c208da79cfb245f,revision_B_base,revision_B_base,0.8,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0,"{""p_d"":0.8,""stage"":""c6-random"",""tau"":10000.0,""w"":0.5}",b7a677794b82ff1680841467faa35377b7d82f925e1dd78d94f0523c73551860
