dataset,planning_seed,planning_mode,w,p_d,tau,P_detect,RMST,L,exposure_multiplicity,revisit_fraction,observed_cells,T,H,T_common,H_common,actual_distance_total,planner_wall_time,number_of_replans,initial_positions,initial_positions_hash,trajectory_hash,simulation_victim_model,evaluation_victim_model,victim_sampling_model,evaluation_num_victims,simulation_num_victims,condition_key,condition_key_hash,condition_id,curve,victim_seed,sensor_seed,failure_seed,distribution_seed,implementation_version,git_commit,source_hash,experiment_id,config_hash,belief_model,fix_profile,behavior_profile,num_drones,budget,size,fov_deg,altitude,drone_speed,victim_speed,dt
7,44,online_static_3step,0.5,0.8,128000.0,0.0434620322779693,7927.693844902253,0.04350111611457751,40.003819709702064,0.9750023870906139,3927,8111,8112,8250,8251,200000.17277430842,563.3831964593846,5735,"[[686550.3719393034,5839027.944815845],[686432.2114798157,5839047.514619678],[686562.3711137616,5839071.464514369],[686544.1074016276,5839042.245650976],[686479.4570754749,5838922.012930993]]",11105a2cc12ea269694f1fa8b45ff83d4588344c41b1c28dbb5cea328ef765c7,df559f706ece68394817e3194509442ba210687e035fee47d891fb0c894f44b2,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_128000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a5c02adbe48ed5ee84f4ce8296410944cac16371cf65714dbb3f0b6d5aca5bba,tau_128000,tau,952193723,3319606550,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,44,dynamic_3step,0.5,0.8,128000.0,0.20634091914740496,7274.112987716488,0.20659455263241286,9.593903813081896,0.8957671434399377,16863,8250,8251,8250,8251,200005.4956031938,504.70194731489755,4673,"[[686550.3719393034,5839027.944815845],[686432.2114798157,5839047.514619678],[686562.3711137616,5839071.464514369],[686544.1074016276,5839042.245650976],[686479.4570754749,5838922.012930993]]",11105a2cc12ea269694f1fa8b45ff83d4588344c41b1c28dbb5cea328ef765c7,f6af85f7bb00db657bf3a51c2dd26238f63ff1eebd3c499c0a4ce900191b44bb,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_128000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a5c02adbe48ed5ee84f4ce8296410944cac16371cf65714dbb3f0b6d5aca5bba,tau_128000,tau,952193723,3319606550,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,online_static_3step,0.0,0.8,10000.0,0.1632787564576486,7429.903491439122,0.16339562717116987,11.72291696960884,0.9146969988278125,13754,8234,8235,8234,8235,200020.9031268889,350.5356579287909,4018,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,0e2bf2a18bb87aca36bc588be8dc8d4ba3182d1a68582897860de10f27e6c72b,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_0"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",80b02168b0975833d2c36bd6a41894c825064836584f37bc644dbaac89ab91cc,w_0,w,2504512309,578812755,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,dynamic_3step,0.0,0.8,10000.0,0.1632787564576486,7429.903491439122,0.16339562717116987,11.72291696960884,0.9146969988278125,13754,8234,8235,8234,8235,200020.9031268889,381.83606695733033,4018,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,0e2bf2a18bb87aca36bc588be8dc8d4ba3182d1a68582897860de10f27e6c72b,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_0"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",80b02168b0975833d2c36bd6a41894c825064836584f37bc644dbaac89ab91cc,w_0,w,2504512309,578812755,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,online_static_3step,0.25,0.8,10000.0,0.18845396912879694,7325.247661679221,0.18864506679069365,10.93176438763779,0.9085234583786994,14787,8246,8247,8260,8261,200009.49835826445,396.35536758531816,4040,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,2a10b0f8be694969443ba3c7cb0f5b43daa7e7307660a77d40db7fbd1f2bd8d6,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_025"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d3fe2ac77d42fbc7de79e9a302672c1a34fb85db107cd698d5b9495b5ed73325,w_025,w,2120248470,3079373823,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,dynamic_3step,0.25,0.8,10000.0,0.1319918901387987,7549.740915272759,0.13214492314229956,12.212128060263653,0.9181141898393743,13275,8260,8261,8260,8261,200019.78406522144,424.0362586060073,4001,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,a7bb187d0e3d6d97b789f9c236a3305a56962fbd8036aea9ac679809057b3744,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_025"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d3fe2ac77d42fbc7de79e9a302672c1a34fb85db107cd698d5b9495b5ed73325,w_025,w,2120248470,3079373823,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,online_static_3step,0.5,0.8,10000.0,0.06822825658231588,7787.800900840991,0.0682931648579073,31.14429729195493,0.9678913930654548,5059,8125,8126,8262,8263,200023.9118437539,426.813018867746,4465,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,1607ab903eaf53f6fcd425b25f71d8fab49463cbfc9feebdaa6c92b2690eabee,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""nominal"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",33661ab33ce355b68312ce72c8f28ade62ec8305f639d3c5c5420d991c48f0d2,nominal,nominal,1446556131,3059368034,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,dynamic_3step,0.5,0.8,10000.0,0.19214557964534976,7350.2681786883995,0.19237160298423836,9.774770973963356,0.8976958127547277,16592,8262,8263,8262,8263,200020.8857957677,420.2886302177794,3920,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,31ff0a70535ff7c82d617eb6b1c19f174b95a288a9f15033305d0e9de4c09a0c,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""nominal"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",33661ab33ce355b68312ce72c8f28ade62ec8305f639d3c5c5420d991c48f0d2,nominal,nominal,1446556131,3059368034,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,online_static_3step,0.75,0.8,10000.0,0.03174834870212304,8016.777285734177,0.03176106427168534,88.41230592294423,0.9886893573291533,1739,8012,8013,8267,8268,200014.42272701277,395.35758437099867,4177,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,824c35d9ebf0adfb779486a0e1f4364a0463209b0eb0710d3d2dce89d5e3122c,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_075"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",dd16bccb6fb666ed0827b0b565b90295f086cf20694f1dd0b5c1942221a74648,w_075,w,3042836176,2022011751,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,dynamic_3step,0.75,0.8,10000.0,0.19392244592965296,7345.73976598049,0.19414858826818346,9.784427168082926,0.8977967761605884,16593,8267,8268,8267,8268,200017.2061393126,421.74766268231906,3944,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,3482ba0879613d4961de242eaea1db7cc4ba80d866aee261307350ac3d6bfaad,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_075"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",dd16bccb6fb666ed0827b0b565b90295f086cf20694f1dd0b5c1942221a74648,w_075,w,3042836176,2022011751,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,online_static_3step,1.0,0.8,10000.0,0.004939458335115481,8194.606178181299,0.004945396737661067,1004.0064102564103,0.9990039904229848,156,8097,8098,8234,8235,200005.71904676128,455.13910283055156,4936,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,2ee830a7ca61008ccb787431d5ec80c8ec0eaaaeac6148dcd55662d568216e32,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_1"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a7560dbaa977cea1795a4b0bd3ba265a0712530b452662170ae9efd74531b738,w_1,w,3271865654,768608339,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,dynamic_3step,1.0,0.8,10000.0,0.16321334439454377,7473.074888752868,0.16336498397486665,11.337364646322598,0.9117960803770776,14222,8234,8235,8234,8235,200013.18234750105,428.41145758749917,4042,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,38d81e79d4471c3f148837d1dff3986c9ba14478d088d296bf80914bbf3ae111,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""w_1"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a7560dbaa977cea1795a4b0bd3ba265a0712530b452662170ae9efd74531b738,w_1,w,3271865654,768608339,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,online_static_3step,0.5,0.6,10000.0,0.06779868661461551,7819.543871937459,0.0682931648579073,31.14429729195493,0.9678913930654548,5059,8125,8126,8293,8294,200023.9118437539,421.2860568719916,4465,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,1607ab903eaf53f6fcd425b25f71d8fab49463cbfc9feebdaa6c92b2690eabee,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_060"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8bcc633790e55489f4fbf2bd9b0dc37e28e3051e2872807588f965813e490d2b,pd_060,p_d,1318038643,245388190,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,dynamic_3step,0.5,0.6,10000.0,0.19581011438466756,7360.122962177325,0.1974637452547678,10.135991058122206,0.9013416651350855,16104,8293,8294,8293,8294,200018.66067077237,412.3898430445697,3919,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,729a1273988114b7402ce4c3cffc7fa3a991d589a387e9311c56a3883d8c3936,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_060"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8bcc633790e55489f4fbf2bd9b0dc37e28e3051e2872807588f965813e490d2b,pd_060,p_d,1318038643,245388190,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,online_static_3step,0.5,0.95,10000.0,0.0682874467413134,7747.364876949385,0.0682931648579073,31.14429729195493,0.9678913930654548,5059,8125,8126,8219,8220,200023.9118437539,432.36714729946107,4465,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,1607ab903eaf53f6fcd425b25f71d8fab49463cbfc9feebdaa6c92b2690eabee,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_095"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d6a45689f8c015d047506b0521b3bb8739ec6480e1dcbc30a7bddda4e459b8cc,pd_095,p_d,760602523,1244062641,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,dynamic_3step,0.5,0.95,10000.0,0.1436709447245561,7502.764302647706,0.14367949051159862,11.627748842592593,0.9139988304239092,13824,8219,8220,8219,8220,200003.6325718351,427.5390086157713,4028,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,f992a4b2dcecdf4c37b9523698ff5c54f78a53762442f635358a618aa006a113,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""pd_095"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",d6a45689f8c015d047506b0521b3bb8739ec6480e1dcbc30a7bddda4e459b8cc,pd_095,p_d,760602523,1244062641,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,online_static_3step,0.5,0.8,2000.0,0.06822825658231588,7775.68786817655,0.0682931648579073,31.14429729195493,0.9678913930654548,5059,8125,8126,8249,8250,200023.9118437539,426.63699320866726,4465,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,1607ab903eaf53f6fcd425b25f71d8fab49463cbfc9feebdaa6c92b2690eabee,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_2000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",c6bec9d7ef8d6cc4c988a25905b1e25ac861fe33d4c60bda138851fd7ea3ac8b,tau_2000,tau,1012886378,2570699883,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,dynamic_3step,0.5,0.8,2000.0,0.19717048782607333,7301.112010325201,0.19741113589590137,9.921666053245001,0.8992104758783996,16302,8249,8250,8249,8250,200022.73212316557,428.6132356377784,3998,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,980c4d07ab4ca1894fb83be14d3d4410903204025b5c90ba9fd392b4354cf6f2,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_2000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",c6bec9d7ef8d6cc4c988a25905b1e25ac861fe33d4c60bda138851fd7ea3ac8b,tau_2000,tau,1012886378,2570699883,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,online_static_3step,0.5,0.8,32000.0,0.06822825658231588,7785.937357354243,0.0682931648579073,31.14429729195493,0.9678913930654548,5059,8125,8126,8260,8261,200023.9118437539,429.3238189169206,4465,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,1607ab903eaf53f6fcd425b25f71d8fab49463cbfc9feebdaa6c92b2690eabee,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_32000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8a58528425303c8d4847dd0f657d9dd8b3e59f2d0adcd442e9348c96ebfaa71e,tau_32000,tau,2763624384,1074166709,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,dynamic_3step,0.5,0.8,32000.0,0.19178069516713603,7348.515819320137,0.19200671672476818,9.77397962259601,0.8976875296846183,16587,8260,8261,8260,8261,200009.4896927044,421.22224475699477,3905,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,73032daf4c1d34985e7aa29c75c4d515ae2ca502b973f013c0ef5c3cef6ffe43,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_32000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",8a58528425303c8d4847dd0f657d9dd8b3e59f2d0adcd442e9348c96ebfaa71e,tau_32000,tau,2763624384,1074166709,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,online_static_3step,0.5,0.8,128000.0,0.06822825658231588,7785.937357354243,0.0682931648579073,31.14429729195493,0.9678913930654548,5059,8125,8126,8260,8261,200023.9118437539,429.6806508472655,4465,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,1607ab903eaf53f6fcd425b25f71d8fab49463cbfc9feebdaa6c92b2690eabee,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_128000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a5c02adbe48ed5ee84f4ce8296410944cac16371cf65714dbb3f0b6d5aca5bba,tau_128000,tau,1250960303,2387776278,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
7,45,dynamic_3step,0.5,0.8,128000.0,0.1918259100007948,7348.537193219163,0.19204904784520008,9.77302869544249,0.8976775745612683,16588,8260,8261,8260,8261,200017.21047209174,415.9644848066382,3898,"[[686448.745187684,5838960.333198625],[686521.6198310931,5838902.811238282],[686425.8042562932,5838986.904224213],[686535.9356191684,5838918.668191239],[686445.1201749505,5839037.091437179]]",b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,4330964a281acef1027e9af0b70362d454d236847df1eb0018f5f3045d221a02,none,stationary,matched_prior_exact,1,0,"{""condition_id"":""tau_128000"",""evaluation"":""stationary"",""stage"":""c1-sensitivity""}",a5c02adbe48ed5ee84f4ce8296410944cac16371cf65714dbb3f0b6d5aca5bba,tau_128000,tau,1250960303,2387776278,none,none,revision_C_base@f0684f8459a1,f0684f8459a1f1424f630778b2c606434d0bce08,27784880a3418d09b46f5afe2a7042757968dd5494a542fdab85e6a06fc60fb2,c1-sensitivity_20260826_073133_703049_c676526b,c676526b916d560a4651031b0ad6002a640325534681ef2670109fbd500a6bef,evidence,revision_B_base,revision_B_base,5,200000.0,xlarge,45.0,80.0,5.0,0.5,1.0
