dataset,planning_seed,condition_id,control,method,dPdet,dRMST_rel,dL,H_common,exposure_multiplicity_control,exposure_multiplicity_method,revisit_fraction_control,revisit_fraction_method,replans_control,replans_method,planner_wall_time_control,planner_wall_time_method,initial_positions_hash,planning_seed_common,curve,w
7,45,nominal,online_static_3step,dynamic_3step,0.12391732306303388,0.05295083167767049,0.12407843812633106,8263.0,31.14429729195493,9.774770973963356,0.9678913930654548,0.8976958127547277,4465.0,3920.0,426.813018867746,420.2886302177794,b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,45,nominal,0.5
7,45,pd_060,online_static_3step,dynamic_3step,0.12801142777005203,0.055391959218728505,0.12917058039686047,8294.0,31.14429729195493,10.135991058122206,0.9678913930654548,0.9013416651350855,4465.0,3919.0,421.2860568719916,412.3898430445697,b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,45,p_d,0.5
7,45,pd_095,online_static_3step,dynamic_3step,0.0753834979832427,0.02975676086395116,0.07538632565369131,8220.0,31.14429729195493,11.627748842592593,0.9678913930654548,0.9139988304239092,4465.0,4028.0,432.36714729946107,427.5390086157713,b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,45,p_d,0.5
7,45,tau_128000,online_static_3step,dynamic_3step,0.12359765341847892,0.0529476049068007,0.12375588298729277,8261.0,31.14429729195493,9.77302869544249,0.9678913930654548,0.8976775745612683,4465.0,3898.0,429.6806508472655,415.9644848066382,b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,45,tau,0.5
7,45,tau_2000,online_static_3step,dynamic_3step,0.12894223124375745,0.0575243464062242,0.12911797103799405,8250.0,31.14429729195493,9.921666053245001,0.9678913930654548,0.8992104758783996,4465.0,3998.0,426.63699320866726,428.6132356377784,b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,45,tau,0.5
7,45,tau_32000,online_static_3step,dynamic_3step,0.12355243858482015,0.05295019223267238,0.12371355186686088,8261.0,31.14429729195493,9.77397962259601,0.9678913930654548,0.8976875296846183,4465.0,3905.0,429.3238189169206,421.22224475699477,b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,45,tau,0.5
7,45,w_0,online_static_3step,dynamic_3step,0.0,0.0,0.0,8235.0,11.72291696960884,11.72291696960884,0.9146969988278125,0.9146969988278125,4018.0,4018.0,350.5356579287909,381.83606695733033,b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,45,w,0.0
7,45,w_025,online_static_3step,dynamic_3step,-0.05646207898999825,-0.027175070039164473,-0.05650014364839409,8261.0,10.93176438763779,12.212128060263653,0.9085234583786994,0.9181141898393743,4040.0,4001.0,396.35536758531816,424.0362586060073,b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,45,w,0.25
7,45,w_075,online_static_3step,dynamic_3step,0.16217409722752993,0.08116080306648366,0.1623875239964981,8268.0,88.41230592294423,9.784427168082926,0.9886893573291533,0.8977967761605884,4177.0,3944.0,395.35758437099867,421.74766268231906,b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,45,w,0.75
7,45,w_1,online_static_3step,dynamic_3step,0.1582738860594283,0.08761764291784221,0.1584195872372056,8235.0,1004.0064102564103,11.337364646322598,0.9990039904229848,0.9117960803770776,4936.0,4042.0,455.13910283055156,428.41145758749917,b98c42be92a0d05dad7817d60024cbaa2a663d58f33ed7d93a3770ce5fd54421,45,w,1.0
7,46,nominal,online_static_3step,dynamic_3step,0.10583680231203658,0.03768748338484084,0.1059966732673705,8253.0,24.00946420393833,9.629105188005711,0.9583497577661076,0.8961481902549338,5282.0,4696.0,511.3363270233385,511.85551458690315,72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,46,nominal,0.5
7,46,pd_060,online_static_3step,dynamic_3step,0.06352540179654333,0.026652142121585627,0.06423682181752213,8299.0,24.00946420393833,10.186210336013964,0.9583497577661076,0.9018280629387321,5282.0,4543.0,510.62740494683385,492.20636486122385,72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,46,p_d,0.5
7,46,pd_095,online_static_3step,dynamic_3step,0.09291247811968598,0.03633947969863965,0.09291640907670948,8221.0,24.00946420393833,9.330953624702536,0.9583497577661076,0.8928298178063361,5282.0,4869.0,509.33318278286606,523.8571008332074,72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,46,p_d,0.5
7,46,tau_128000,online_static_3step,dynamic_3step,0.08127000967971858,0.03159631250579479,0.08139983811622592,8260.0,24.00946420393833,9.721509117082533,0.9583497577661076,0.8971353122281385,5282.0,4661.0,522.7542663651984,506.98703778209165,72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,46,tau,0.5
7,46,tau_2000,online_static_3step,dynamic_3step,0.07775806411562426,0.038190336747470646,0.07786843697118268,8247.0,24.00946420393833,9.828894564027728,0.9583497577661076,0.8982591589027876,5282.0,4708.0,514.8759922052268,503.6664636405185,72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,46,tau,0.5
7,46,tau_32000,online_static_3step,dynamic_3step,0.0810823084526013,0.031677793098334066,0.08122277475722006,8262.0,24.00946420393833,9.745927751397488,0.9583497577661076,0.8973930419444565,5282.0,4681.0,516.0071898780297,509.15316420653835,72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,46,tau,0.5
7,46,w_0,online_static_3step,dynamic_3step,0.0,0.0,0.0,8248.0,9.63573514512188,9.63573514512188,0.8962196464577741,0.8962196464577741,4738.0,4738.0,416.55804887833074,460.5546268785838,72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,46,w,0.0
7,46,w_025,online_static_3step,dynamic_3step,-0.022969973254618165,-0.009947821803096656,-0.02299738184351477,8246.0,9.463527890436724,9.542335852621635,0.8943311615311516,0.8952038562208788,4767.0,4729.0,469.13432831224054,510.9427230709698,72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,46,w,0.25
7,46,w_075,online_static_3step,dynamic_3step,0.1843068783998515,0.08594883598145626,0.18454448451335106,8259.0,90.26232394366197,9.769096280219449,0.9889211804404221,0.8976363860775117,5145.0,4688.0,487.24219146184623,507.04949131654575,72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,46,w,0.75
7,46,w_1,online_static_3step,dynamic_3step,0.16734110578973935,0.10036523702977283,0.16756781266712803,8262.0,991.4240506329114,10.028822365165759,0.9989913498675349,0.9002873953103993,5821.0,4727.0,545.883023063885,508.1590440820437,72b2a4b6cfa190859e858989a9c94ff8592eebd82cfee1e5bcbe8e4fddf368a3,46,w,1.0
10,42,nominal,online_static_3step,dynamic_3step,0.16158474064414996,0.07710832173236405,0.16169795489706573,9037.0,91.83993902439025,15.473851309639297,0.989111491028599,0.9353748475418618,4426.0,4227.0,423.12663389439695,454.56860201782547,3c195b87f1445e5f24bb317d5a82c31328f4e3a706c1cec8193eed5382ff055c,42,nominal,0.5
10,42,pd_060,online_static_3step,dynamic_3step,0.1527635197019288,0.07551304210218662,0.15351858680074193,9037.0,91.83993902439025,14.728846478635365,0.989111491028599,0.9321060205596867,4426.0,4150.0,414.4434799863957,437.35888094175607,3c195b87f1445e5f24bb317d5a82c31328f4e3a706c1cec8193eed5382ff055c,42,p_d,0.5
10,42,pd_095,online_static_3step,dynamic_3step,0.1629543344610611,0.08686874002511609,0.1629618707926208,9037.0,91.83993902439025,15.62314963438559,0.989111491028599,0.9359924200047945,4426.0,4201.0,426.209123182809,454.11416175588965,3c195b87f1445e5f24bb317d5a82c31328f4e3a706c1cec8193eed5382ff055c,42,p_d,0.5
10,42,tau_128000,online_static_3step,dynamic_3step,0.20145662547868204,0.09332394178867395,0.20173076754244024,9037.0,91.83993902439025,11.822193860415128,0.989111491028599,0.9154133309090496,4426.0,4279.0,435.08732525538653,463.5541364753153,3c195b87f1445e5f24bb317d5a82c31328f4e3a706c1cec8193eed5382ff055c,42,tau,0.5
10,42,tau_2000,online_static_3step,dynamic_3step,0.14081867004953436,0.06264628744077226,0.1409449279406994,9037.0,91.83993902439025,16.73708425189303,0.989111491028599,0.9402524367476435,4426.0,4192.0,425.6538811819628,449.3362877171021,3c195b87f1445e5f24bb317d5a82c31328f4e3a706c1cec8193eed5382ff055c,42,tau,0.5
10,42,tau_32000,online_static_3step,dynamic_3step,0.15850362280909353,0.07368668505504061,0.1586303019270558,9037.0,91.83993902439025,15.272608125819135,0.989111491028599,0.9345232987213593,4426.0,4193.0,431.3798788522836,442.6214049279224,3c195b87f1445e5f24bb317d5a82c31328f4e3a706c1cec8193eed5382ff055c,42,tau,0.5
10,42,w_0,online_static_3step,dynamic_3step,0.0,0.0,0.0,8794.0,16.486407949006374,16.486407949006374,0.9393439733450082,0.9393439733450082,4250.0,4250.0,370.5724851868581,407.32438621507026,3c195b87f1445e5f24bb317d5a82c31328f4e3a706c1cec8193eed5382ff055c,42,w,0.0
10,42,w_025,online_static_3step,dynamic_3step,0.10182359250185227,0.05018388767810413,0.10203739800305256,8788.0,33.767760617760615,11.96127671158296,0.9703859544812683,0.9163968843700749,4330.0,4224.0,418.7999283564277,459.3080485735554,3c195b87f1445e5f24bb317d5a82c31328f4e3a706c1cec8193eed5382ff055c,42,w,0.25
10,42,w_075,online_static_3step,dynamic_3step,0.16044941465774978,0.08306646286847523,0.16055956768652258,8761.0,103.55673758865248,16.55042573320719,0.9903434578639181,0.9395785935588609,4495.0,4196.0,428.6838697101921,440.8359352655243,3c195b87f1445e5f24bb317d5a82c31328f4e3a706c1cec8193eed5382ff055c,42,w,0.75
10,42,w_1,online_static_3step,dynamic_3step,0.30746763094906876,0.19959541162758768,0.3077668440452809,8770.0,3259.9423076923076,12.105459313962315,0.9996932461051105,0.9173926429337043,4705.0,4226.0,438.7974417449441,454.1186515709851,3c195b87f1445e5f24bb317d5a82c31328f4e3a706c1cec8193eed5382ff055c,42,w,1.0
10,43,nominal,online_static_3step,dynamic_3step,0.12724720920706023,0.06790390071044555,0.1273011148916412,8741.0,84.52169673330083,19.967561393489433,0.9881687183451204,0.9499187717371408,3307.0,4241.0,313.920784563059,457.5769239717629,5aae0438e1e54d69e9da0ba68887ca5e3f1f7a67ff645ed335b0fcf02051ca64,43,nominal,0.5
10,43,pd_060,online_static_3step,dynamic_3step,0.15134282074372077,0.07837537029105744,0.15192462139898738,8716.0,84.52169673330083,15.355267794221282,0.9881687183451204,0.9348757694492091,3307.0,4122.0,316.9107010110747,443.34744407539256,5aae0438e1e54d69e9da0ba68887ca5e3f1f7a67ff645ed335b0fcf02051ca64,43,p_d,0.5
10,43,pd_095,online_static_3step,dynamic_3step,0.13723425736745057,0.07294376508781719,0.13724048360864566,8757.0,84.52169673330083,17.268191678169988,0.9881687183451204,0.9420900567565407,3307.0,4190.0,314.6929271048866,440.64067321363837,5aae0438e1e54d69e9da0ba68887ca5e3f1f7a67ff645ed335b0fcf02051ca64,43,p_d,0.5
10,43,tau_128000,online_static_3step,dynamic_3step,0.1579261518875985,0.08402724825104334,0.15803086426477092,8756.0,84.52169673330083,15.684281236005374,0.9881687183451204,0.9362418981811952,3307.0,4179.0,323.5500438576564,446.8815447834786,5aae0438e1e54d69e9da0ba68887ca5e3f1f7a67ff645ed335b0fcf02051ca64,43,tau,0.5
10,43,tau_2000,online_static_3step,dynamic_3step,0.1434227541030314,0.07895237528616816,0.14351453972745076,8736.0,84.52169673330083,17.11382113821138,0.9881687183451204,0.9415676959619953,3307.0,4238.0,316.5549758847337,447.6908059671987,5aae0438e1e54d69e9da0ba68887ca5e3f1f7a67ff645ed335b0fcf02051ca64,43,tau,0.5
10,43,tau_32000,online_static_3step,dynamic_3step,0.18423027914597473,0.08708305367627087,0.18437692347741474,8777.0,84.52169673330083,13.888440541182055,0.9881687183451204,0.9279976756904567,3307.0,4277.0,320.3578456866089,466.8304798051249,5aae0438e1e54d69e9da0ba68887ca5e3f1f7a67ff645ed335b0fcf02051ca64,43,tau,0.5
10,43,w_0,online_static_3step,dynamic_3step,0.0,0.0,0.0,8786.0,16.56613557084944,16.56613557084944,0.9396358918032973,0.9396358918032973,4130.0,4130.0,362.9794826277066,399.06463335547596,5aae0438e1e54d69e9da0ba68887ca5e3f1f7a67ff645ed335b0fcf02051ca64,43,w,0.0
10,43,w_025,online_static_3step,dynamic_3step,0.09759173029584883,0.033895234700722275,0.0975251856109097,9040.0,23.122522061644712,13.63752036620374,0.9567521225697614,0.9266728867750634,4058.0,4223.0,397.68840527604334,460.6241291395854,5aae0438e1e54d69e9da0ba68887ca5e3f1f7a67ff645ed335b0fcf02051ca64,43,w,0.25
10,43,w_075,online_static_3step,dynamic_3step,0.1727389917161227,0.09366348293153157,0.1728211066778949,8946.0,110.85192069392812,15.733333333333333,0.9909789564877176,0.9364406779661016,4865.0,4202.0,463.1263353496324,442.73309070407413,5aae0438e1e54d69e9da0ba68887ca5e3f1f7a67ff645ed335b0fcf02051ca64,43,w,0.75
10,43,w_1,online_static_3step,dynamic_3step,0.2893413378064714,0.19531058436927864,0.28955342813401486,8961.0,1991.3111111111111,13.968535377735186,0.9994978182995011,0.9284105331763037,4968.0,4192.0,471.74578294646926,455.72098575741984,5aae0438e1e54d69e9da0ba68887ca5e3f1f7a67ff645ed335b0fcf02051ca64,43,w,1.0
10,44,nominal,online_static_3step,dynamic_3step,0.1674308890858066,0.07897667457972413,0.16755523632622116,8934.0,83.92625645843118,14.761262021258647,0.9880847777298956,0.9322551148702709,4049.0,4162.0,389.90383878257126,443.425596145913,c7b98fa8a6fd7a67d10513d55076aade048023f35a0553cb06267d4f6ef018b5,44,nominal,0.5
10,44,pd_060,online_static_3step,dynamic_3step,0.15428355366110116,0.07747643863837324,0.15495994976813932,8934.0,83.92625645843118,14.387802261285797,0.9880847777298956,0.9304966817141513,4049.0,4126.0,388.30901822494343,447.1190411520656,c7b98fa8a6fd7a67d10513d55076aade048023f35a0553cb06267d4f6ef018b5,44,p_d,0.5
10,44,pd_095,online_static_3step,dynamic_3step,0.16035457408182052,0.07311650614180883,0.16036435535931126,8934.0,83.92625645843118,13.22737556561086,0.9880847777298956,0.9243992132044813,4049.0,4227.0,391.1211041933857,456.1081246677786,c7b98fa8a6fd7a67d10513d55076aade048023f35a0553cb06267d4f6ef018b5,44,p_d,0.5
10,44,tau_128000,online_static_3step,dynamic_3step,0.18504270865103412,0.08556560785204348,0.18520697299669048,8934.0,83.92625645843118,13.501848144155245,0.9880847777298956,0.925936065246528,4049.0,4277.0,393.5909084249288,457.89211830031127,c7b98fa8a6fd7a67d10513d55076aade048023f35a0553cb06267d4f6ef018b5,44,tau,0.5
10,44,tau_2000,online_static_3step,dynamic_3step,0.14200496069747104,0.06861948243311945,0.14209865906856062,8934.0,83.92625645843118,16.23206007787873,0.9880847777298956,0.9383935252086201,4049.0,4243.0,387.65838148933835,454.3848385163583,c7b98fa8a6fd7a67d10513d55076aade048023f35a0553cb06267d4f6ef018b5,44,tau,0.5
10,44,tau_32000,online_static_3step,dynamic_3step,0.15469982035912216,0.0766844720791962,0.15478940212120607,8934.0,83.92625645843118,14.947417760354526,0.9880847777298956,0.933098812381338,4049.0,4354.0,392.43995053786784,470.6100914692506,c7b98fa8a6fd7a67d10513d55076aade048023f35a0553cb06267d4f6ef018b5,44,tau,0.5
10,44,w_0,online_static_3step,dynamic_3step,0.0,0.0,0.0,8795.0,14.043512974051897,14.043512974051897,0.928792745672134,0.928792745672134,4271.0,4271.0,378.0866178032011,417.0613024190534,c7b98fa8a6fd7a67d10513d55076aade048023f35a0553cb06267d4f6ef018b5,44,w,0.0
10,44,w_025,online_static_3step,dynamic_3step,0.10837760235221908,0.037501526795507056,0.10843575265276709,9059.0,33.7391061452514,14.520013231888852,0.970360803404368,0.9311295393447852,4772.0,4273.0,464.06634092284366,461.40424340963364,c7b98fa8a6fd7a67d10513d55076aade048023f35a0553cb06267d4f6ef018b5,44,w,0.25
10,44,w_075,online_static_3step,dynamic_3step,0.1681420051779463,0.09258754835330127,0.1682562591126508,9101.0,108.7305854241338,17.538908945046128,0.9908029558003462,0.9429839106221912,5461.0,4225.0,520.2828034318518,452.22490217583254,c7b98fa8a6fd7a67d10513d55076aade048023f35a0553cb06267d4f6ef018b5,44,w,0.75
10,44,w_1,online_static_3step,dynamic_3step,0.2757770728307687,0.18308031353007254,0.27594703837089263,8793.0,2093.535714285714,16.617330923618375,0.9995223391733056,0.9398218640167604,4598.0,4155.0,428.50752840936184,443.91488511371426,c7b98fa8a6fd7a67d10513d55076aade048023f35a0553cb06267d4f6ef018b5,44,w,1.0
10,45,nominal,online_static_3step,dynamic_3step,0.15660254123042183,0.07044074956996067,0.15667537673456683,9074.0,69.58665644171779,15.403235733755386,0.9856294288138768,0.9350785758729543,5376.0,4231.0,518.0932623136323,454.6932866612915,8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,45,nominal,0.5
10,45,pd_060,online_static_3step,dynamic_3step,0.17102431033021953,0.07703373034593797,0.1718025203422074,9074.0,69.58665644171779,13.432061657032754,0.9856294288138768,0.9255512649112639,5376.0,4154.0,526.6701153817121,450.3988273476716,8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,45,p_d,0.5
10,45,pd_095,online_static_3step,dynamic_3step,0.16581698949880525,0.07509274973779691,0.1658214865188617,9074.0,69.58665644171779,15.095127610208817,0.9856294288138768,0.933753458346142,5376.0,4259.0,521.3653959571384,457.3183536576107,8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,45,p_d,0.5
10,45,tau_128000,online_static_3step,dynamic_3step,0.18059901597868444,0.07820304620941013,0.18068514245288775,9074.0,69.58665644171779,13.992578405554225,0.9856294288138768,0.9285335432100877,5376.0,4254.0,532.1456127723213,452.73036317015067,8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,45,tau,0.5
10,45,tau_2000,online_static_3step,dynamic_3step,0.1502100032455691,0.07057983281684975,0.15026427141143323,9074.0,69.58665644171779,15.744363603700709,0.9856294288138768,0.9364852066954964,5376.0,4242.0,519.8842587613035,455.14826759696007,8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,45,tau,0.5
10,45,tau_32000,online_static_3step,dynamic_3step,0.16632044050645994,0.07718254407722412,0.1664751007752776,9074.0,69.58665644171779,13.97572042668365,0.9856294288138768,0.9284473379926295,5376.0,4283.0,530.6540616867132,455.22939116926864,8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,45,tau,0.5
10,45,w_0,online_static_3step,dynamic_3step,0.0,0.0,0.0,8792.0,14.195769758617907,14.195769758617907,0.9295564793594285,0.9295564793594285,4328.0,4328.0,387.63934478280134,422.4104632730596,8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,45,w,0.0
10,45,w_025,online_static_3step,dynamic_3step,0.13755462450114744,0.057492732890794096,0.13761314135558195,8767.0,54.62094763092269,14.758101169935191,0.981692005661325,0.9322406054488112,4458.0,4199.0,429.7187212072313,445.4866450759582,8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,45,w,0.25
10,45,w_075,online_static_3step,dynamic_3step,0.18624668804751124,0.10234530073737234,0.18635907335295163,8989.0,110.70197044334975,14.000159706140701,0.9909667371231505,0.9285722433893819,4973.0,4169.0,477.3577230852097,453.3419591356069,8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,45,w,0.75
10,45,w_1,online_static_3step,dynamic_3step,0.2810850453099226,0.19737857788396693,0.2812927607583627,8961.0,2327.5454545454545,13.531146018726302,0.9995703628481037,0.9260964297764536,4978.0,4200.0,472.8457038064953,456.1559613784775,8a7e98c8245c80a6f01e0226d2d2656885f2cb7610bee2dc775b06c99ab4ad79,45,w,1.0
10,46,nominal,online_static_3step,dynamic_3step,0.12635748563643628,0.06295627274180937,0.1264261211188262,8810.0,62.30304101838755,15.637760114316334,0.9839494191029156,0.936052222780646,4051.0,4139.0,380.9859355909284,384.74164022295736,9ee63faabcca9d7ea56158b9a7b93c43e3bd66789637b328ac894e71f26729ce,46,nominal,0.5
10,46,pd_060,online_static_3step,dynamic_3step,0.1307208903220452,0.04873500133526043,0.13139627798208195,8810.0,62.30304101838755,13.484909456740443,0.9839494191029156,0.9258430319307669,4051.0,4185.0,381.5099490599241,371.14394666277803,9ee63faabcca9d7ea56158b9a7b93c43e3bd66789637b328ac894e71f26729ce,46,p_d,0.5
10,46,pd_095,online_static_3step,dynamic_3step,0.1298422046514937,0.05753744754209184,0.1298488991582553,8810.0,62.30304101838755,16.94640611395956,0.9839494191029156,0.9409904381332953,4051.0,4155.0,373.46358868293464,361.71918623079546,9ee63faabcca9d7ea56158b9a7b93c43e3bd66789637b328ac894e71f26729ce,46,p_d,0.5
10,46,tau_128000,online_static_3step,dynamic_3step,0.15431054508601882,0.06366468412463547,0.1543881688414935,8810.0,62.30304101838755,15.269462121872548,0.9839494191029156,0.9345098083993697,4051.0,4220.0,358.3922991750296,240.07312835706398,9ee63faabcca9d7ea56158b9a7b93c43e3bd66789637b328ac894e71f26729ce,46,tau,0.5
10,46,tau_2000,online_static_3step,dynamic_3step,0.14368213867084723,0.06622342996754539,0.1437682018598659,8810.0,62.30304101838755,15.345352704358481,0.9839494191029156,0.9348336907423461,4051.0,4190.0,376.0740235291887,358.10965122142807,9ee63faabcca9d7ea56158b9a7b93c43e3bd66789637b328ac894e71f26729ce,46,tau,0.5
10,46,tau_32000,online_static_3step,dynamic_3step,0.1533988066780182,0.07070444730114199,0.15350653484109925,8810.0,62.30304101838755,13.539161972374412,0.9839494191029156,0.9261401848917665,4051.0,4229.0,375.07837020698935,336.57883449387737,9ee63faabcca9d7ea56158b9a7b93c43e3bd66789637b328ac894e71f26729ce,46,tau,0.5
10,46,w_0,online_static_3step,dynamic_3step,0.0,0.0,0.0,8788.0,15.017858668717423,15.017858668717423,0.9334126108082889,0.9334126108082889,4326.0,4326.0,386.57238332461566,414.5257277600467,9ee63faabcca9d7ea56158b9a7b93c43e3bd66789637b328ac894e71f26729ce,46,w,0.0
10,46,w_025,online_static_3step,dynamic_3step,0.15159993368234354,0.0676431761445574,0.15168644088697023,9103.0,39.33837510803803,13.52405180388529,0.974579529600457,0.9260576627107631,4947.0,4219.0,473.7577787260525,395.3147822963074,9ee63faabcca9d7ea56158b9a7b93c43e3bd66789637b328ac894e71f26729ce,46,w,0.25
10,46,w_075,online_static_3step,dynamic_3step,0.16027196438514377,0.09278111848129525,0.16035224181998453,9244.0,113.07400611620795,16.627475247524753,0.9911562344490361,0.9398585783401563,6183.0,4151.0,555.2671707265545,354.4444710854441,9ee63faabcca9d7ea56158b9a7b93c43e3bd66789637b328ac894e71f26729ce,46,w,0.75
10,46,w_1,online_static_3step,dynamic_3step,0.28080509124770847,0.18929885278910355,0.28102668923700924,8961.0,1906.5425531914893,13.728619581406287,0.9994754903328404,0.9271594646446191,4970.0,4228.0,454.6656760845799,374.78308643051423,9ee63faabcca9d7ea56158b9a7b93c43e3bd66789637b328ac894e71f26729ce,46,w,1.0
